정의윤,  1.83 
최준석,  1.70 
나바로,  1.65 
박용택,  1.53 
박석민,  1.48 
김현수,  1.12 
테임즈,  1.08 
양의지,  1.00 
서건창,  0.96 
김성현,  0.84 
필,  0.82 
박병호,  0.78 
유한준,  0.78 
김경언,  0.72 
오지환,  0.72 
채태인,  0.71 
김상수,  0.69 
나성범,  0.67 
이택근,  0.58 
김주찬,  0.58 
최진행,  0.58 
박건우,  0.56 
댄블랙,  0.53 
이종욱,  0.48 
아두치,  0.47 
임훈,  0.46 
정수빈,  0.46 
지석훈,  0.45 
히메네스,  0.44 
최주환,  0.42 
이범호,  0.41 
이성열,  0.39 
오재일,  0.39 
박기혁,  0.37 
서동욱,  0.35 
박지규,  0.35 
박동원,  0.35 
강민호,  0.34 
브라운,  0.33 
신종길,  0.32 
신성현,  0.30 
김태군,  0.26 
스나이더,  0.26 
김회성,  0.25 
송주호,  0.24 
김민혁,  0.22 
황재균,  0.22 
김문호,  0.22 
김재호,  0.20 
구자욱,  0.20 
박재상,  0.19 
김선민,  0.19 
조영훈,  0.19 
이성우,  0.18 
이대형,  0.16 
김재유,  0.15 
이대수,  0.15 
박민우,  0.15 
박정권,  0.11 
하준호,  0.11 
로메로,  0.10 
유강남,  0.10 
백용환,  0.10 
손용석,  0.09 
김강민,  0.09 
이명기,  0.09 
박한이,  0.08 
박정준,  0.08 
이호신,  0.08 
권용관,  0.08 
모창민,  0.06 
박헌도,  0.06 
이용규,  0.06 
조평호,  0.05 
정상호,  0.05 
고영우,  0.05 
김성욱,  0.05 
유재신,  0.05 
정근우,  0.04 
김하성,  0.04 
박준태,  0.04 
강한울,  0.04 
하주석,  0.03 
오준혁,  0.03 
이지영,  0.03 
김재현,  0.02 
용덕한,  0.01 
박성준,  0.01 
김종민,  0.01 
나주환,  0.01 
장운호,  0.00 
이창열,  0.00 
박윤,  0.00 
이상훈,  0.00 
이창섭,  0.00 
윤여운,  0.00 
허웅,  0.00 
니퍼트,  0.00 
최민구,  0.00 
임창민,  0.00 
노성호,  0.00 
홍성무,  0.00 
고영민,  0.00 
박계범,  0.00 
장시환,  0.00 
이혜천,  0.00 
권혁,  0.00 
정대훈,  0.00 
이원재,  0.00 
조정원,  0.00 
조무근,  0.00 
채병용,  0.00 
김민수,  0.00 
이현승,  0.00 
최병연,  0.00 
김기현,  0.00 
박정수,  0.00 
진야곱,  0.00 
김응민,  -0.00 
류지혁,  -0.00 
양종민,  -0.00 
노수광,  -0.00 
문선재,  -0.00 
황선일,  -0.00 
주현상,  -0.00 
이현석,  -0.01 
안정광,  -0.01 
노진혁,  -0.01 
강구성,  -0.01 
장민석,  -0.01 
황대인,  -0.01 
한상훈,  -0.01 
정성훈,  -0.01 
김대륙,  -0.01 
오윤석,  -0.01 
윤병호,  -0.02 
이호준,  -0.02 
김재현,  -0.02 
배영섭,  -0.02 
오현근,  -0.02 
박철우,  -0.02 
문우람,  -0.03 
김재현,  -0.03 
유민상,  -0.04 
허도환,  -0.04 
허정협,  -0.04 
배정대,  -0.04 
박해민,  -0.05 
김준태,  -0.05 
이진영,  -0.05 
문규현,  -0.05 
강병의,  -0.05 
백상원,  -0.05 
이민재,  -0.05 
홍성흔,  -0.07 
이정식,  -0.07 
장성우,  -0.07 
김태훈,  -0.07 
박진만,  -0.07 
김영환,  -0.07 
손아섭,  -0.08 
심우준,  -0.08 
김대우,  -0.08 
김호령,  -0.09 
손시헌,  -0.09 
윤해진,  -0.09 
정범모,  -0.10 
조동화,  -0.10 
최형우,  -0.10 
김상현,  -0.10 
박광열,  -0.11 
김종호,  -0.11 
김연훈,  -0.11 
최경철,  -0.11 
임병욱,  -0.12 
김정혁,  -0.12 
김지수,  -0.13 
최선호,  -0.13 
김기현,  -0.13 
김진곤,  -0.14 
조인성,  -0.14 
이병규,  -0.14 
채은성,  -0.15 
박노민,  -0.15 
최정,  -0.15 
최용규,  -0.15 
이시찬,  -0.15 
문상철,  -0.15 
박계현,  -0.16 
정훈,  -0.16 
박경수,  -0.16 
정현석,  -0.16 
오재원,  -0.16 
김태균,  -0.17 
김재성,  -0.17 
장영석,  -0.18 
장시윤,  -0.18 
이흥련,  -0.18 
나성용,  -0.19 
김주형,  -0.20 
신명철,  -0.20 
마르테,  -0.21 
우동균,  -0.21 
최재원,  -0.22 
안익훈,  -0.22 
정진호,  -0.22 
나지완,  -0.25 
폭스,  -0.26 
김준완,  -0.26 
김사연,  -0.27 
양석환,  -0.28 
김주현,  -0.29 
오정복,  -0.29 
이홍구,  -0.29 
장준원,  -0.30 
안중열,  -0.30 
허경민,  -0.30 
윤요섭,  -0.30 
박찬도,  -0.31 
박찬호,  -0.35 
손주인,  -0.36 
김원섭,  -0.38 
이재원,  -0.38 
이승엽,  -0.38 
최재훈,  -0.38 
김다원,  -0.39 
이우민,  -0.42 
박종윤,  -0.44 
김민우,  -0.45 
고종욱,  -0.47 
강경학,  -0.47 
서상우,  -0.48 
김민성,  -0.73 
민병헌,  -0.76 
오태곤,  -1.22 
