김재환,  1.72 
테임즈,  1.45 
김하성,  1.45 
고종욱,  1.38 
김태균,  1.36 
최승준,  1.29 
로사리오,  1.27 
김주찬,  1.23 
에반스,  1.22 
정근우,  1.21 
이범호,  1.18 
박석민,  1.12 
최형우,  1.06 
채은성,  1.01 
히메네스,  0.96 
박한이,  0.92 
윤석민,  0.90 
손아섭,  0.88 
마르테,  0.84 
백상원,  0.83 
필,  0.80 
유강남,  0.79 
박경수,  0.69 
이용규,  0.65 
정훈,  0.62 
이호준,  0.62 
허경민,  0.60 
나성범,  0.60 
황재균,  0.60 
이재원,  0.57 
김강민,  0.54 
오정복,  0.51 
국해성,  0.50 
최준석,  0.49 
대니돈,  0.47 
박건우,  0.44 
이종욱,  0.43 
노수광,  0.42 
박용택,  0.41 
박민우,  0.41 
김성현,  0.38 
백창수,  0.37 
조영훈,  0.37 
김준완,  0.37 
서건창,  0.36 
강민호,  0.34 
김민식,  0.33 
정의윤,  0.31 
김종민,  0.28 
이여상,  0.28 
배정대,  0.27 
손용석,  0.26 
김민성,  0.26 
정성훈,  0.25 
유재신,  0.24 
박세혁,  0.23 
이우민,  0.23 
신종길,  0.20 
이홍구,  0.20 
나지완,  0.20 
윤진호,  0.18 
문규현,  0.18 
박해민,  0.17 
박기혁,  0.16 
서동욱,  0.16 
김지수,  0.16 
장영석,  0.15 
김준태,  0.13 
박종윤,  0.12 
박정권,  0.11 
채태인,  0.10 
이택근,  0.10 
발디리스,  0.09 
홍성갑,  0.09 
박찬호,  0.09 
손시헌,  0.08 
최원준,  0.08 
유한준,  0.07 
정수빈,  0.06 
이병규,  0.05 
이진석,  0.05 
김선민,  0.05 
송광민,  0.04 
민병헌,  0.03 
권용관,  0.03 
김재유,  0.03 
주효상,  0.02 
신성현,  0.02 
김재현,  0.02 
김택형,  0.01 
오재원,  0.01 
김주현,  0.01 
윤요섭,  0.01 
김태진,  0.00 
오재일,  0.00 
김성욱,  0.00 
정성곤,  0.00 
오선진,  0.00 
최용제,  0.00 
윤해진,  0.00 
조수행,  0.00 
박계범,  0.00 
엄상백,  0.00 
최금강,  0.00 
임정우,  0.00 
김대현,  0.00 
안지만,  0.00 
박희수,  0.00 
문광은,  0.00 
손승락,  0.00 
김승회,  0.00 
장현식,  0.00 
김재윤,  0.00 
채병용,  0.00 
심동섭,  0.00 
지성준,  0.00 
이현승,  0.00 
소사,  0.00 
최동환,  0.00 
임창민,  0.00 
한기주,  0.00 
오재영,  0.00 
김세현,  0.00 
임대한,  0.00 
김주한,  0.00 
심창민,  0.00 
박정배,  0.00 
이정담,  0.00 
모창민,  -0.00 
정상호,  -0.00 
이천웅,  -0.01 
황윤호,  -0.01 
유서준,  -0.01 
김동한,  -0.01 
아두치,  -0.01 
김종호,  -0.01 
이승엽,  -0.02 
김인태,  -0.02 
장운호,  -0.02 
손주인,  -0.02 
우동균,  -0.02 
나주환,  -0.03 
김재호,  -0.03 
박노민,  -0.03 
하준호,  -0.03 
용덕한,  -0.03 
서예일,  -0.04 
최병연,  -0.04 
김경언,  -0.04 
이흥련,  -0.04 
고메즈,  -0.04 
이정식,  -0.04 
오현근,  -0.05 
윤정우,  -0.05 
이해창,  -0.06 
장준원,  -0.06 
이진영,  -0.06 
황목치승,  -0.06 
김기현,  -0.07 
성의준,  -0.07 
유민상,  -0.07 
최주환,  -0.07 
이종환,  -0.07 
윤병호,  -0.07 
백용환,  -0.08 
전민수,  -0.08 
주현상,  -0.09 
허도환,  -0.09 
조동찬,  -0.09 
신현철,  -0.09 
김진곤,  -0.09 
홍재호,  -0.09 
강승호,  -0.10 
정진호,  -0.12 
류지혁,  -0.12 
이성열,  -0.14 
서상우,  -0.15 
강지광,  -0.15 
김동명,  -0.16 
송주호,  -0.17 
김민혁,  -0.17 
오준혁,  -0.18 
한승택,  -0.19 
김태완,  -0.19 
지재옥,  -0.20 
김용의,  -0.20 
박재욱,  -0.21 
이호신,  -0.21 
이진영,  -0.22 
하주석,  -0.22 
최경철,  -0.23 
최정민,  -0.24 
김상수,  -0.24 
이영욱,  -0.24 
박헌도,  -0.24 
김연훈,  -0.25 
오지환,  -0.26 
김상호,  -0.29 
김주형,  -0.29 
박재상,  -0.30 
장민석,  -0.31 
김민하,  -0.31 
최정용,  -0.32 
최선호,  -0.32 
이대형,  -0.33 
문선재,  -0.33 
김재현,  -0.34 
이상훈,  -0.34 
박정음,  -0.34 
박동원,  -0.35 
지석훈,  -0.35 
최정,  -0.38 
임병욱,  -0.39 
김호령,  -0.40 
정주현,  -0.40 
양의지,  -0.41 
이명기,  -0.45 
강한울,  -0.45 
김정혁,  -0.46 
김태군,  -0.48 
고영우,  -0.49 
김상현,  -0.50 
김재현,  -0.51 
강경학,  -0.52 
차일목,  -0.59 
이지영,  -0.59 
심우준,  -0.60 
조인성,  -0.62 
양성우,  -0.64 
김문호,  -0.83 
임훈,  -0.89 
배영섭,  -1.00 
