모창민,  0.91 
전준우,  0.88 
김선빈,  0.64 
로맥,  0.57 
전병우,  0.55 
김회성,  0.47 
러프,  0.46 
박해민,  0.46 
박건우,  0.45 
로하스,  0.43 
최진행,  0.41 
샌즈,  0.40 
이정후,  0.39 
김문호,  0.36 
이대호,  0.34 
최정,  0.34 
권희동,  0.33 
민병헌,  0.32 
안치홍,  0.32 
이원석,  0.31 
이지영,  0.31 
김태균,  0.29 
최주환,  0.27 
최형우,  0.25 
나지완,  0.25 
양의지,  0.24 
박병호,  0.22 
나성범,  0.22 
정현,  0.21 
강백호,  0.20 
김주찬,  0.20 
정주현,  0.19 
양석환,  0.18 
김강민,  0.17 
이형종,  0.17 
박경수,  0.17 
채은성,  0.16 
최영진,  0.16 
정은원,  0.15 
유강남,  0.15 
최원준,  0.15 
황재균,  0.15 
이범호,  0.15 
백동훈,  0.14 
구자욱,  0.13 
고종욱,  0.13 
오태곤,  0.10 
나종덕,  0.10 
김성현,  0.10 
한동민,  0.09 
김재현,  0.09 
안익훈,  0.08 
오선진,  0.08 
오지환,  0.08 
서건창,  0.08 
정수빈,  0.08 
박준태,  0.08 
김인태,  0.07 
조홍석,  0.07 
윤석민,  0.07 
정진호,  0.07 
장승현,  0.06 
이진영,  0.06 
이원재,  0.06 
정의윤,  0.06 
김태진,  0.05 
류지혁,  0.05 
유재신,  0.05 
이용규,  0.05 
최정민,  0.05 
가르시아,  0.04 
김용의,  0.04 
허경민,  0.04 
손아섭,  0.04 
하주석,  0.04 
이병규,  0.03 
정근우,  0.03 
박민우,  0.02 
최재훈,  0.02 
번즈,  0.02 
김재현,  0.01 
안중열,  0.01 
이성우,  0.01 
나경민,  0.00 
허도환,  0.00 
배정대,  0.00 
나주환,  0.00 
박찬도,  0.00 
김민수,  0.00 
김철호,  0.00 
강한울,  0.00 
임기영,  0.00 
윤진호,  0.00 
김사율,  0.00 
이인행,  0.00 
김재윤,  0.00 
장시윤,  0.00 
윤석민,  0.00 
정상호,  0.00 
엄상백,  0.00 
김재현,  0.00 
팻딘,  0.00 
김태연,  0.00 
고창성,  0.00 
장영석,  0.00 
김윤동,  0.00 
최준석,  0.00 
이종욱,  -0.00 
홍창기,  -0.00 
주효상,  -0.00 
강민국,  -0.00 
나원탁,  -0.00 
이대형,  -0.00 
이해창,  -0.00 
송민섭,  -0.00 
지성준,  -0.01 
김지수,  -0.01 
윤여운,  -0.01 
배영섭,  -0.01 
고명성,  -0.01 
최원제,  -0.01 
김진곤,  -0.02 
전민재,  -0.02 
채태인,  -0.02 
김창혁,  -0.02 
이병휘,  -0.02 
박기혁,  -0.02 
황윤호,  -0.03 
김민하,  -0.03 
손주인,  -0.03 
오재일,  -0.03 
이택근,  -0.03 
송성문,  -0.04 
김혜성,  -0.04 
장진혁,  -0.04 
이창진,  -0.05 
손시헌,  -0.05 
양성우,  -0.05 
박승욱,  -0.05 
윤정우,  -0.06 
김규민,  -0.06 
신본기,  -0.06 
김상수,  -0.06 
이명기,  -0.06 
이성열,  -0.07 
신범수,  -0.07 
김성훈,  -0.07 
정범모,  -0.07 
박한이,  -0.07 
정훈,  -0.08 
정진기,  -0.08 
문규현,  -0.08 
오재원,  -0.08 
박세혁,  -0.09 
강경학,  -0.09 
김헌곤,  -0.09 
심우준,  -0.09 
강승호,  -0.09 
서상우,  -0.09 
김하성,  -0.10 
노진혁,  -0.10 
한동희,  -0.11 
홍재호,  -0.11 
유한준,  -0.11 
이우성,  -0.12 
장성우,  -0.12 
버나디나,  -0.13 
김형준,  -0.13 
김민식,  -0.14 
강민호,  -0.15 
최항,  -0.16 
임병욱,  -0.16 
김동한,  -0.16 
김민성,  -0.17 
스크럭스,  -0.17 
이재원,  -0.17 
이천웅,  -0.18 
김동엽,  -0.19 
김재호,  -0.20 
임훈,  -0.21 
정성훈,  -0.23 
호잉,  -0.24 
박용택,  -0.25 
한승택,  -0.32 
유민상,  -0.33 
박정권,  -0.35 
김재환,  -0.60 
