손아섭,  2.29 
박건우,  1.98 
스크럭스,  1.71 
최준석,  1.58 
김하성,  1.41 
최진행,  1.38 
로사리오,  1.31 
박민우,  1.19 
로하스,  1.16 
박용택,  1.05 
김재환,  1.04 
이해창,  0.91 
고종욱,  0.85 
나지완,  0.84 
오재원,  0.81 
이대호,  0.76 
김선빈,  0.76 
류지혁,  0.75 
오재일,  0.72 
김민성,  0.70 
이원석,  0.64 
권희동,  0.64 
최형우,  0.63 
오선진,  0.58 
한승택,  0.55 
이천웅,  0.55 
정의윤,  0.54 
김강민,  0.48 
초이스,  0.48 
김재호,  0.47 
김동한,  0.47 
전민수,  0.45 
김태균,  0.42 
번즈,  0.38 
유한준,  0.36 
이승엽,  0.32 
문규현,  0.32 
최항,  0.31 
최정,  0.29 
구자욱,  0.28 
손주인,  0.28 
심우준,  0.27 
박헌도,  0.26 
정근우,  0.26 
오지환,  0.26 
이성열,  0.25 
정진호,  0.25 
박정권,  0.24 
강민호,  0.24 
로니,  0.22 
버나디나,  0.21 
나성범,  0.21 
최재원,  0.20 
유강남,  0.20 
김주찬,  0.20 
이정후,  0.20 
이성우,  0.20 
박세혁,  0.19 
권정웅,  0.18 
최경철,  0.18 
전준우,  0.18 
양성우,  0.18 
김웅빈,  0.17 
장영석,  0.17 
정성훈,  0.15 
에반스,  0.15 
노수광,  0.13 
박한이,  0.12 
김민식,  0.12 
나주환,  0.12 
오태곤,  0.10 
이상호,  0.09 
이우민,  0.09 
황윤호,  0.08 
이지영,  0.08 
로맥,  0.08 
신본기,  0.07 
이택근,  0.06 
김주현,  0.06 
조동찬,  0.06 
러프,  0.06 
이용규,  0.05 
홍성갑,  0.04 
서건창,  0.04 
한동민,  0.04 
이호준,  0.03 
이재율,  0.03 
김준완,  0.02 
김강률,  0.02 
정범모,  0.01 
이대형,  0.01 
황진수,  0.00 
최원준,  0.00 
국해성,  0.00 
안치홍,  0.00 
신성현,  0.00 
심수창,  0.00 
손승락,  0.00 
김세현,  0.00 
장시환,  0.00 
이명우,  0.00 
김재윤,  0.00 
이용찬,  0.00 
박상원,  0.00 
홍건희,  0.00 
심동섭,  0.00 
최충연,  0.00 
강상원,  0.00 
윤수호,  0.00 
홍성용,  0.00 
박진태,  0.00 
임기준,  0.00 
유재신,  -0.00 
최정민,  -0.00 
조수행,  -0.01 
백창수,  -0.01 
나종덕,  -0.01 
도태훈,  -0.01 
김호령,  -0.01 
윤병호,  -0.01 
서예일,  -0.02 
남태혁,  -0.02 
장성우,  -0.03 
백용환,  -0.03 
김주형,  -0.03 
이진영,  -0.04 
고영우,  -0.04 
이성규,  -0.04 
김인태,  -0.04 
송광민,  -0.05 
김사훈,  -0.05 
장민석,  -0.05 
조평호,  -0.06 
김상호,  -0.06 
안익훈,  -0.06 
김회성,  -0.06 
최승준,  -0.07 
박준혁,  -0.08 
이재원,  -0.08 
임익준,  -0.10 
정훈,  -0.10 
안치영,  -0.11 
하준호,  -0.11 
김동명,  -0.13 
김용의,  -0.13 
김지수,  -0.13 
차일목,  -0.13 
배영섭,  -0.14 
이동훈,  -0.15 
김동엽,  -0.15 
정병곤,  -0.15 
김태연,  -0.15 
김민혁,  -0.15 
황목치승,  -0.15 
박정음,  -0.15 
박동원,  -0.16 
신종길,  -0.17 
강진성,  -0.18 
나경민,  -0.19 
박해민,  -0.20 
민병헌,  -0.20 
서동욱,  -0.20 
김재율,  -0.21 
이홍구,  -0.21 
김재현,  -0.22 
하주석,  -0.22 
송성문,  -0.25 
김성욱,  -0.26 
조용호,  -0.27 
김성훈,  -0.28 
정상호,  -0.29 
김원석,  -0.30 
박경수,  -0.32 
모창민,  -0.32 
윤석민,  -0.35 
박광열,  -0.36 
손시헌,  -0.36 
강승호,  -0.37 
지석훈,  -0.37 
이명기,  -0.38 
강한울,  -0.39 
이범호,  -0.39 
채은성,  -0.40 
이대수,  -0.41 
채태인,  -0.44 
허경민,  -0.48 
주효상,  -0.49 
최재훈,  -0.51 
김성현,  -0.52 
박석민,  -0.55 
이종욱,  -0.56 
박기혁,  -0.61 
정현,  -0.61 
오정복,  -0.62 
김헌곤,  -0.62 
최주환,  -0.67 
이형종,  -0.73 
양석환,  -0.77 
김태군,  -0.84 
양의지,  -0.92 
정경운,  -0.94 
김문호,  -0.98 
