최형우,  2.01 
이대호,  1.71 
나성범,  1.43 
김태균,  1.38 
최정,  1.35 
양의지,  1.33 
에반스,  1.06 
안치홍,  0.94 
히메네스,  0.88 
서건창,  0.87 
박경수,  0.83 
한동민,  0.82 
김재환,  0.81 
김민성,  0.74 
김하성,  0.72 
이형종,  0.69 
김강민,  0.64 
모창민,  0.64 
정진기,  0.63 
스크럭스,  0.62 
김원석,  0.61 
이성열,  0.54 
손아섭,  0.53 
이명기,  0.50 
오태곤,  0.50 
권희동,  0.47 
최영진,  0.47 
김문호,  0.47 
나지완,  0.36 
허정협,  0.35 
조동찬,  0.35 
김헌곤,  0.35 
정근우,  0.34 
이택근,  0.33 
김재호,  0.33 
신종길,  0.32 
이홍구,  0.28 
송성문,  0.27 
이대수,  0.27 
채태인,  0.25 
전준우,  0.23 
정병곤,  0.21 
윤석민,  0.21 
김주현,  0.21 
이종욱,  0.21 
손시헌,  0.19 
김동엽,  0.18 
박정음,  0.18 
김사연,  0.18 
민병헌,  0.17 
최재훈,  0.17 
박민우,  0.16 
한승택,  0.15 
이천웅,  0.15 
윤요섭,  0.14 
모넬,  0.13 
이범호,  0.13 
버나디나,  0.13 
나주환,  0.12 
김용의,  0.11 
장성우,  0.11 
최준석,  0.11 
구자욱,  0.09 
박정권,  0.09 
김선빈,  0.08 
최윤석,  0.08 
장기영,  0.07 
강민호,  0.06 
최원준,  0.06 
김지수,  0.06 
오지환,  0.06 
정상호,  0.04 
최경철,  0.03 
조수행,  0.03 
김종호,  0.03 
나원탁,  0.01 
김지성,  0.01 
문선재,  0.00 
최병연,  0.00 
이재율,  0.00 
임익준,  0.00 
고영우,  0.00 
노관현,  0.00 
이인행,  0.00 
윤수호,  0.00 
김재윤,  0.00 
고효준,  0.00 
김광수,  0.00 
김윤동,  0.00 
김강률,  0.00 
황목치승,  0.00 
김호령,  0.00 
노경은,  0.00 
강동관,  0.00 
김대현,  0.00 
최동환,  0.00 
손영민,  0.00 
이민호,  0.00 
신정락,  0.00 
한승혁,  0.00 
심동섭,  0.00 
이형범,  0.00 
박지훈,  0.00 
임창용,  0.00 
송신영,  0.00 
안영명,  0.00 
홍건희,  0.00 
박광열,  -0.00 
강상원,  -0.00 
윤병호,  -0.00 
이성곤,  -0.00 
이정훈,  -0.00 
도태훈,  -0.01 
나성용,  -0.01 
권정웅,  -0.01 
이용규,  -0.01 
강구성,  -0.01 
조용호,  -0.01 
서상우,  -0.01 
안익훈,  -0.02 
김동한,  -0.02 
송광민,  -0.02 
김태완,  -0.02 
김민식,  -0.02 
오승택,  -0.02 
김상호,  -0.03 
이호신,  -0.03 
유한준,  -0.03 
허도환,  -0.03 
황윤호,  -0.05 
국해성,  -0.06 
이영욱,  -0.06 
박용택,  -0.06 
박승욱,  -0.06 
우동균,  -0.06 
김경언,  -0.07 
박세혁,  -0.07 
워스,  -0.08 
정성훈,  -0.08 
김민준,  -0.08 
김대우,  -0.08 
이병규,  -0.08 
지석훈,  -0.08 
김재유,  -0.08 
김진곤,  -0.08 
김정혁,  -0.09 
김주형,  -0.09 
이해창,  -0.10 
이상호,  -0.10 
김준완,  -0.11 
김웅빈,  -0.11 
오선진,  -0.11 
박동원,  -0.13 
조영훈,  -0.13 
주효상,  -0.13 
박건우,  -0.14 
김회성,  -0.14 
심우준,  -0.14 
홍현빈,  -0.14 
서동욱,  -0.15 
정훈,  -0.16 
정진호,  -0.18 
정의윤,  -0.19 
김재현,  -0.20 
김민수,  -0.20 
김상수,  -0.21 
나경민,  -0.21 
김사훈,  -0.21 
최주환,  -0.22 
최재원,  -0.22 
노수광,  -0.22 
이동훈,  -0.22 
오정복,  -0.23 
박석민,  -0.23 
류지혁,  -0.23 
정현,  -0.24 
조평호,  -0.24 
조인성,  -0.24 
양석환,  -0.24 
하주석,  -0.25 
장민석,  -0.27 
신성현,  -0.27 
이우민,  -0.27 
김연훈,  -0.27 
전민수,  -0.28 
임훈,  -0.30 
허경민,  -0.30 
오재일,  -0.30 
손주인,  -0.30 
신본기,  -0.31 
대니돈,  -0.31 
유강남,  -0.31 
유민상,  -0.32 
박해민,  -0.35 
김주찬,  -0.36 
배영섭,  -0.36 
김성욱,  -0.37 
최진행,  -0.38 
고종욱,  -0.40 
이지영,  -0.42 
백상원,  -0.42 
이정후,  -0.43 
양성우,  -0.45 
이승엽,  -0.46 
로사리오,  -0.47 
이양기,  -0.47 
박기혁,  -0.47 
김인태,  -0.47 
이진영,  -0.48 
이재원,  -0.52 
김태군,  -0.53 
박한이,  -0.53 
차일목,  -0.56 
강경학,  -0.57 
강한울,  -0.58 
이원석,  -0.60 
채은성,  -0.60 
하준호,  -0.60 
이대형,  -0.61 
문규현,  -0.61 
김성현,  -0.66 
러프,  -0.68 
오재원,  -0.75 
번즈,  -1.00 
