김재환,  1.62 
최정,  1.39 
테임즈,  1.34 
나성범,  1.29 
에반스,  1.19 
나지완,  1.17 
서동욱,  1.10 
김문호,  1.07 
구자욱,  0.98 
김태균,  0.94 
정근우,  0.94 
민병헌,  0.91 
조동찬,  0.89 
송광민,  0.86 
박해민,  0.86 
이호준,  0.85 
강민호,  0.83 
이대형,  0.82 
하주석,  0.81 
이용규,  0.81 
김주찬,  0.77 
임병욱,  0.77 
최형우,  0.76 
김강민,  0.76 
박건우,  0.73 
박기혁,  0.73 
서건창,  0.71 
오재일,  0.69 
로사리오,  0.67 
이승엽,  0.66 
필,  0.64 
박민우,  0.62 
이병규,  0.60 
손시헌,  0.59 
손주인,  0.59 
오재원,  0.58 
양성우,  0.54 
최주환,  0.54 
김성현,  0.52 
최승준,  0.50 
허도환,  0.49 
김민성,  0.48 
손아섭,  0.44 
정훈,  0.44 
이종욱,  0.42 
고종욱,  0.39 
김하성,  0.37 
박정음,  0.37 
문규현,  0.35 
정주현,  0.35 
백용환,  0.32 
히메네스,  0.32 
백상원,  0.32 
채태인,  0.30 
박한이,  0.29 
박경수,  0.27 
배영섭,  0.25 
지석훈,  0.25 
대니돈,  0.24 
박용택,  0.24 
김재호,  0.22 
이흥련,  0.21 
정의윤,  0.21 
이진영,  0.19 
유강남,  0.19 
성의준,  0.19 
이홍구,  0.19 
홍성갑,  0.18 
마르테,  0.18 
박재상,  0.17 
김주형,  0.17 
아두치,  0.16 
오정복,  0.14 
허경민,  0.12 
양의지,  0.12 
김대륙,  0.11 
한승택,  0.10 
김지수,  0.10 
임훈,  0.09 
김용의,  0.09 
이여상,  0.09 
김재현,  0.09 
박세혁,  0.09 
황대인,  0.08 
윤병호,  0.08 
배정대,  0.07 
윤정우,  0.07 
문선재,  0.07 
정성훈,  0.06 
유민상,  0.06 
오현근,  0.06 
김호령,  0.05 
이성우,  0.05 
조수행,  0.05 
홍성흔,  0.04 
김태군,  0.04 
이천웅,  0.03 
신종길,  0.03 
김주현,  0.02 
최재훈,  0.01 
김준태,  0.00 
심우준,  0.00 
김민하,  0.00 
조성모,  0.00 
강경학,  0.00 
김동한,  0.00 
도태훈,  0.00 
마정길,  0.00 
박준표,  0.00 
로저스,  0.00 
김정혁,  0.00 
박민호,  0.00 
심재민,  0.00 
강동연,  0.00 
배재환,  0.00 
박계범,  0.00 
장민재,  0.00 
박세진,  0.00 
박준영,  0.00 
박희수,  0.00 
박정배,  0.00 
김태훈,  0.00 
홍성무,  0.00 
박찬호,  0.00 
김선규,  0.00 
배힘찬,  0.00 
최원준,  0.00 
손승락,  0.00 
전유수,  0.00 
신재웅,  0.00 
김사율,  0.00 
이현호,  0.00 
이승현,  0.00 
박민석,  0.00 
권정웅,  0.00 
지재옥,  -0.00 
강구성,  -0.00 
정진호,  -0.00 
조동화,  -0.00 
황윤호,  -0.00 
최정용,  -0.01 
신현철,  -0.01 
강지광,  -0.02 
이형종,  -0.02 
김연훈,  -0.03 
최진행,  -0.03 
최선호,  -0.03 
국해성,  -0.03 
김지성,  -0.04 
류지혁,  -0.04 
안중열,  -0.04 
양석환,  -0.04 
고메즈,  -0.04 
서상우,  -0.05 
김태완,  -0.05 
이택근,  -0.05 
최경철,  -0.05 
김영환,  -0.05 
최정민,  -0.06 
차일목,  -0.06 
이현석,  -0.06 
이태양,  -0.06 
박광열,  -0.07 
신성현,  -0.07 
윤해진,  -0.07 
이해창,  -0.07 
유한준,  -0.07 
김원석,  -0.08 
안익훈,  -0.08 
김민우,  -0.09 
김상호,  -0.09 
최준석,  -0.09 
홍재호,  -0.09 
이호신,  -0.09 
허정협,  -0.10 
이성열,  -0.10 
윤석민,  -0.11 
고영우,  -0.11 
이대수,  -0.11 
채은성,  -0.12 
유재신,  -0.12 
최용제,  -0.12 
서예일,  -0.12 
황진수,  -0.13 
오준혁,  -0.13 
전민수,  -0.14 
김준완,  -0.14 
박정권,  -0.14 
이진석,  -0.15 
이종환,  -0.15 
조영훈,  -0.16 
용덕한,  -0.16 
김성욱,  -0.16 
하준호,  -0.16 
황목치승,  -0.16 
박종윤,  -0.16 
김태완,  -0.17 
김재현,  -0.17 
문상철,  -0.18 
김민혁,  -0.20 
이영욱,  -0.20 
송주호,  -0.20 
오선진,  -0.21 
이지영,  -0.21 
김종호,  -0.22 
김지수,  -0.25 
조인성,  -0.25 
최윤석,  -0.26 
김재현,  -0.27 
이진영,  -0.29 
이범호,  -0.30 
강한울,  -0.31 
김종민,  -0.31 
황재균,  -0.33 
손용석,  -0.34 
정수빈,  -0.36 
이명기,  -0.36 
발디리스,  -0.36 
김상현,  -0.38 
윤요섭,  -0.38 
장민석,  -0.43 
이재원,  -0.46 
박석민,  -0.52 
박동원,  -0.53 
오지환,  -0.59 
노수광,  -0.59 
김민식,  -0.62 
김경언,  -0.67 
정상호,  -0.70 
