히메네스,  1.72 
최정,  1.68 
민병헌,  1.33 
김강민,  1.15 
테임즈,  1.09 
정근우,  1.08 
손아섭,  1.04 
박석민,  0.96 
양의지,  0.83 
최형우,  0.82 
서건창,  0.80 
나성범,  0.79 
이종욱,  0.78 
이호준,  0.73 
강정호,  0.72 
김태균,  0.69 
이승엽,  0.64 
오지환,  0.61 
이택근,  0.59 
이재원,  0.58 
전준우,  0.56 
송광민,  0.55 
김현수,  0.53 
정훈,  0.50 
이영욱,  0.46 
유한준,  0.45 
피에,  0.43 
박종윤,  0.36 
박민우,  0.36 
김회성,  0.36 
박병호,  0.35 
스캇,  0.34 
안치홍,  0.34 
윤석민,  0.33 
조영훈,  0.32 
박정권,  0.30 
채태인,  0.30 
김민성,  0.29 
조쉬벨,  0.28 
유재신,  0.25 
박재상,  0.25 
오재원,  0.25 
정의윤,  0.25 
이흥련,  0.24 
나지완,  0.23 
김태군,  0.23 
고영민,  0.21 
김원섭,  0.21 
김민우,  0.20 
박진만,  0.20 
문우람,  0.19 
김성현,  0.19 
김상현,  0.18 
김상수,  0.16 
김태완,  0.15 
서동욱,  0.14 
이병규,  0.14 
백상원,  0.13 
김주형,  0.13 
칸투,  0.13 
이대형,  0.13 
이상호,  0.12 
최진행,  0.12 
김주찬,  0.12 
로티노,  0.11 
김종호,  0.11 
이범호,  0.09 
박용택,  0.08 
정상호,  0.08 
조윤준,  0.08 
장성호,  0.07 
정성훈,  0.06 
신본기,  0.06 
신현철,  0.06 
필,  0.05 
이용규,  0.05 
박계현,  0.05 
오태곤,  0.04 
박준서,  0.03 
김재현,  0.03 
강민호,  0.02 
나바로,  0.01 
오윤,  0.01 
오정복,  0.01 
김성욱,  0.00 
홍명찬,  0.00 
양종민,  0.00 
박정준,  0.00 
박성호,  0.00 
이혜천,  0.00 
박준태,  0.00 
김지수,  0.00 
임창민,  0.00 
박희수,  0.00 
김희석,  0.00 
이용찬,  0.00 
노진혁,  0.00 
신승현,  0.00 
이현승,  0.00 
조현근,  0.00 
정대현,  0.00 
신창호,  0.00 
봉중근,  0.00 
홍성용,  0.00 
박건우,  0.00 
이한진,  0.00 
김진성,  0.00 
백동훈,  0.00 
황동채,  0.00 
문선재,  -0.00 
용덕한,  -0.00 
이승재,  -0.00 
임태준,  -0.00 
한동민,  -0.01 
이시찬,  -0.02 
이진영,  -0.03 
박해민,  -0.03 
정현,  -0.03 
이대수,  -0.03 
엄태용,  -0.03 
박찬도,  -0.05 
한상훈,  -0.05 
김태완,  -0.06 
이양기,  -0.06 
박기남,  -0.06 
권희동,  -0.07 
이정식,  -0.08 
김재민,  -0.08 
이희근,  -0.08 
홍성흔,  -0.09 
이종환,  -0.09 
권용관,  -0.10 
백용환,  -0.11 
정범모,  -0.11 
김민하,  -0.11 
허준,  -0.12 
이명기,  -0.13 
최영진,  -0.13 
정수빈,  -0.13 
이원석,  -0.13 
이상훈,  -0.13 
지석훈,  -0.14 
이병규,  -0.14 
우동균,  -0.15 
박용근,  -0.15 
장성우,  -0.15 
김재호,  -0.16 
김상훈,  -0.16 
박동원,  -0.17 
신종길,  -0.19 
문규현,  -0.20 
임재철,  -0.23 
김민수,  -0.23 
최승준,  -0.24 
조성환,  -0.25 
강한울,  -0.26 
조인성,  -0.26 
최경철,  -0.27 
김경언,  -0.27 
조동화,  -0.28 
박한이,  -0.28 
김문호,  -0.28 
허도환,  -0.31 
손주인,  -0.32 
김재환,  -0.32 
허경민,  -0.32 
오재일,  -0.37 
최준석,  -0.41 
이우민,  -0.41 
이성열,  -0.42 
고동진,  -0.43 
김선빈,  -0.45 
장민석,  -0.45 
손시헌,  -0.47 
김용의,  -0.53 
정형식,  -0.59 
차일목,  -0.73 
모창민,  -0.76 
나주환,  -0.76 
윤요섭,  -0.83 
황재균,  -0.92 
정현석,  -0.98 
