오재일,  2.28 
황재균,  1.71 
이천웅,  1.36 
박민우,  1.35 
이범호,  1.30 
김문호,  1.30 
김태균,  1.28 
박해민,  1.16 
손아섭,  1.11 
박경수,  1.09 
유한준,  1.08 
김민성,  1.06 
최형우,  1.02 
오지환,  0.89 
강민호,  0.85 
이택근,  0.76 
양의지,  0.73 
조영훈,  0.70 
김성현,  0.67 
신성현,  0.66 
이양기,  0.65 
박한이,  0.64 
서동욱,  0.63 
신본기,  0.61 
오선진,  0.61 
조동찬,  0.60 
송광민,  0.59 
이지영,  0.58 
박정권,  0.57 
로사리오,  0.56 
채태인,  0.56 
오재원,  0.55 
이성열,  0.54 
박건우,  0.52 
전준우,  0.50 
이용규,  0.49 
최정,  0.48 
모창민,  0.48 
이승엽,  0.46 
에반스,  0.46 
민병헌,  0.42 
나주환,  0.40 
이호준,  0.39 
권희동,  0.39 
최준석,  0.36 
박준혁,  0.35 
임병욱,  0.31 
최원준,  0.31 
장운호,  0.31 
박용택,  0.30 
김재호,  0.29 
우동균,  0.29 
구자욱,  0.28 
이진영,  0.27 
한승택,  0.24 
김동엽,  0.19 
이원석,  0.19 
문선재,  0.18 
정주후,  0.17 
정근우,  0.17 
정상호,  0.17 
하준호,  0.16 
이재율,  0.15 
정성훈,  0.15 
이명기,  0.14 
김연훈,  0.13 
김지수,  0.12 
이형종,  0.11 
주효상,  0.11 
김민식,  0.11 
박세혁,  0.09 
류지혁,  0.09 
유민상,  0.08 
김주찬,  0.08 
최주환,  0.07 
김하성,  0.07 
이흥련,  0.07 
박헌도,  0.07 
채은성,  0.07 
신종길,  0.07 
정수빈,  0.07 
김재현,  0.06 
강한울,  0.06 
대니돈,  0.06 
김종호,  0.06 
최정민,  0.05 
나경민,  0.04 
윤요섭,  0.04 
박용근,  0.04 
이영욱,  0.03 
안익훈,  0.03 
이병규,  0.02 
임석진,  0.02 
이동훈,  0.02 
오준혁,  0.01 
이진영,  0.01 
나성용,  0.01 
김대륙,  0.00 
박정음,  0.00 
권정웅,  0.00 
김재현,  0.00 
강승호,  0.00 
김영환,  0.00 
정진철,  0.00 
박노민,  0.00 
헥터,  0.00 
배재환,  0.00 
김진우,  0.00 
박희수,  0.00 
홍성용,  0.00 
이건욱,  0.00 
원종현,  0.00 
진해수,  0.00 
고영민,  0.00 
이현호,  0.00 
임창용,  0.00 
엄상백,  0.00 
한승혁,  0.00 
배우열,  0.00 
김정혁,  0.00 
최선호,  0.00 
박시영,  0.00 
김진성,  0.00 
박재욱,  0.00 
이우민,  0.00 
이현승,  0.00 
손승락,  0.00 
이민호,  0.00 
최병연,  0.00 
강구성,  -0.00 
김만수,  -0.00 
정범모,  -0.00 
장시윤,  -0.01 
강민국,  -0.01 
김회성,  -0.01 
이현석,  -0.01 
고종욱,  -0.01 
윤정우,  -0.01 
윤진호,  -0.01 
최재훈,  -0.01 
김동명,  -0.01 
김주현,  -0.01 
박석민,  -0.02 
장영석,  -0.02 
허정협,  -0.02 
이성규,  -0.02 
김웅빈,  -0.02 
서예일,  -0.03 
김용의,  -0.03 
이종환,  -0.03 
조수행,  -0.03 
서상우,  -0.03 
최정용,  -0.04 
이상호,  -0.04 
김동한,  -0.05 
서건창,  -0.05 
히메네스,  -0.05 
김민준,  -0.05 
윤석민,  -0.06 
박광열,  -0.06 
이호신,  -0.06 
박세웅,  -0.06 
김재현,  -0.06 
정진호,  -0.06 
오정복,  -0.06 
이성우,  -0.06 
성의준,  -0.06 
용덕한,  -0.07 
박윤,  -0.07 
조동화,  -0.07 
김다원,  -0.07 
하주석,  -0.07 
박동원,  -0.07 
김강민,  -0.08 
고영우,  -0.08 
손시헌,  -0.08 
나지완,  -0.09 
김선빈,  -0.09 
문상철,  -0.10 
박재상,  -0.10 
국해성,  -0.10 
김선민,  -0.10 
양석환,  -0.10 
나성범,  -0.10 
박승욱,  -0.10 
김기현,  -0.10 
김재환,  -0.11 
윤병호,  -0.11 
조인성,  -0.12 
필,  -0.12 
홍성갑,  -0.12 
배정대,  -0.12 
김준태,  -0.13 
윤해진,  -0.13 
백용환,  -0.14 
김민하,  -0.15 
강지광,  -0.16 
허도환,  -0.17 
김상수,  -0.18 
한동민,  -0.18 
유재신,  -0.19 
정훈,  -0.21 
심우준,  -0.21 
이종욱,  -0.22 
이재원,  -0.24 
황윤호,  -0.24 
손주인,  -0.25 
김사훈,  -0.25 
박찬호,  -0.28 
고메즈,  -0.28 
김준완,  -0.29 
안치홍,  -0.30 
정주현,  -0.30 
장민석,  -0.31 
이대형,  -0.32 
김주형,  -0.34 
김상호,  -0.35 
권용관,  -0.35 
유강남,  -0.36 
문규현,  -0.37 
지석훈,  -0.39 
배영섭,  -0.40 
김성욱,  -0.43 
박기혁,  -0.44 
양성우,  -0.46 
최승준,  -0.49 
정의윤,  -0.49 
오태곤,  -0.51 
박종윤,  -0.52 
허경민,  -0.53 
남태혁,  -0.54 
김호령,  -0.61 
백상원,  -0.62 
테임즈,  -0.65 
김태군,  -0.67 
이해창,  -0.72 
차일목,  -0.76 
이홍구,  -0.79 
