장성우,  0.63 
나성범,  0.45 
정수빈,  0.38 
최민구,  0.36 
김원섭,  0.35 
나지완,  0.34 
허경민,  0.33 
히메네스,  0.30 
손아섭,  0.29 
테임즈,  0.29 
박해민,  0.28 
스나이더,  0.28 
오태곤,  0.25 
유한준,  0.21 
필,  0.20 
이재원,  0.19 
채태인,  0.18 
유강남,  0.18 
강구성,  0.17 
채은성,  0.17 
김성현,  0.17 
박병호,  0.16 
서상우,  0.15 
폭스,  0.15 
김문호,  0.14 
댄블랙,  0.13 
김다원,  0.13 
김선민,  0.11 
배영섭,  0.11 
박한이,  0.11 
최재원,  0.10 
박기혁,  0.10 
이범호,  0.10 
정근우,  0.10 
박헌도,  0.09 
김상수,  0.08 
김준완,  0.08 
오윤석,  0.08 
홍성흔,  0.07 
주현상,  0.07 
안익훈,  0.06 
이대형,  0.05 
최주환,  0.05 
황목치승,  0.05 
김기현,  0.05 
이흥련,  0.04 
최진행,  0.04 
양석환,  0.04 
이성열,  0.04 
이민재,  0.04 
최준석,  0.02 
강경학,  0.02 
김현수,  0.02 
양의지,  0.01 
박찬도,  0.01 
손용석,  0.01 
강병의,  0.01 
김재현,  0.01 
조평호,  0.01 
이택근,  0.00 
이홍구,  0.00 
정현석,  0.00 
허웅,  0.00 
오준혁,  0.00 
오지환,  0.00 
김재성,  0.00 
이호신,  0.00 
김주현,  0.00 
윤진호,  0.00 
노진혁,  0.00 
이우민,  0.00 
이현승,  0.00 
박철우,  0.00 
김재현,  0.00 
김준태,  0.00 
황수현,  0.00 
황대인,  -0.00 
이성우,  -0.00 
나주환,  -0.01 
김상현,  -0.01 
조동화,  -0.01 
김민혁,  -0.01 
김지수,  -0.01 
장준원,  -0.01 
최선호,  -0.01 
조인성,  -0.01 
송주호,  -0.01 
정진호,  -0.01 
최경철,  -0.01 
서동욱,  -0.02 
오현근,  -0.02 
박민우,  -0.02 
박준태,  -0.03 
한상훈,  -0.03 
백상원,  -0.03 
민병헌,  -0.03 
장민석,  -0.03 
최형우,  -0.03 
박종윤,  -0.03 
김영환,  -0.04 
용덕한,  -0.04 
김대우,  -0.04 
박계현,  -0.04 
박건우,  -0.04 
아두치,  -0.04 
고종욱,  -0.05 
강민호,  -0.05 
박재상,  -0.05 
나성용,  -0.06 
손시헌,  -0.06 
오재일,  -0.06 
장시윤,  -0.06 
지석훈,  -0.06 
신명철,  -0.06 
김연훈,  -0.06 
하주석,  -0.06 
마르테,  -0.07 
이명기,  -0.07 
김강민,  -0.07 
이지영,  -0.07 
오재원,  -0.07 
김대륙,  -0.07 
김진곤,  -0.07 
브라운,  -0.07 
신성현,  -0.08 
이대수,  -0.08 
전현태,  -0.08 
김호령,  -0.09 
박찬호,  -0.09 
문우람,  -0.09 
임훈,  -0.09 
배정대,  -0.09 
문상철,  -0.09 
정의윤,  -0.10 
정상호,  -0.10 
박지규,  -0.10 
고영민,  -0.10 
나바로,  -0.10 
김재율,  -0.10 
김태군,  -0.11 
이호준,  -0.11 
문선재,  -0.11 
이병규,  -0.11 
조영훈,  -0.11 
문규현,  -0.11 
박동원,  -0.11 
김종호,  -0.12 
윤요섭,  -0.13 
모창민,  -0.13 
강한울,  -0.13 
김성욱,  -0.13 
김재호,  -0.13 
안중열,  -0.13 
이용규,  -0.15 
우동균,  -0.15 
김경언,  -0.16 
오정복,  -0.16 
황재균,  -0.16 
백용환,  -0.16 
손주인,  -0.16 
서건창,  -0.17 
하준호,  -0.17 
김태균,  -0.19 
고영우,  -0.20 
김주찬,  -0.21 
김하성,  -0.22 
박정준,  -0.22 
김주형,  -0.25 
박정권,  -0.27 
이진영,  -0.29 
신종길,  -0.30 
박석민,  -0.32 
박경수,  -0.44 
김사연,  -0.47 
