김재환,  2.39 
박용택,  2.00 
최형우,  1.68 
김주찬,  1.50 
나주환,  1.13 
박민우,  1.01 
이범호,  0.96 
이원석,  0.93 
나성범,  0.89 
김문호,  0.89 
장영석,  0.86 
김하성,  0.82 
버나디나,  0.79 
윤석민,  0.76 
이성열,  0.74 
채태인,  0.73 
이승엽,  0.72 
한동민,  0.72 
로사리오,  0.70 
박건우,  0.66 
모창민,  0.66 
이대호,  0.65 
박한이,  0.63 
로맥,  0.60 
에반스,  0.58 
스크럭스,  0.58 
손아섭,  0.53 
김선빈,  0.53 
신본기,  0.52 
전준우,  0.51 
이호준,  0.50 
유강남,  0.48 
최진행,  0.48 
박정권,  0.48 
구자욱,  0.42 
송광민,  0.42 
김민성,  0.40 
박정음,  0.40 
백창수,  0.37 
나경민,  0.36 
박세혁,  0.34 
최원준,  0.32 
이정후,  0.32 
김원석,  0.30 
김재율,  0.29 
박기혁,  0.28 
류지혁,  0.27 
서건창,  0.27 
러프,  0.27 
남태혁,  0.27 
최정,  0.25 
최주환,  0.24 
박경수,  0.24 
이형종,  0.22 
이대수,  0.21 
정진호,  0.20 
정상호,  0.19 
정근우,  0.17 
정현,  0.17 
박동원,  0.16 
하주석,  0.16 
오재일,  0.15 
정진기,  0.15 
송성문,  0.14 
안치홍,  0.14 
오지환,  0.14 
이천웅,  0.13 
배영섭,  0.13 
김동한,  0.12 
박해민,  0.10 
정성훈,  0.09 
조용호,  0.07 
임익준,  0.07 
신종길,  0.07 
김인태,  0.07 
채은성,  0.07 
정찬헌,  0.05 
국해성,  0.04 
주효상,  0.04 
김성욱,  0.04 
김성훈,  0.03 
황목치승,  0.03 
정의윤,  0.02 
김경언,  0.02 
허정협,  0.02 
강경학,  0.01 
임병욱,  0.01 
조수행,  0.01 
김민혁,  0.01 
고영우,  0.00 
조동찬,  0.00 
김종민,  0.00 
차일목,  0.00 
강진성,  0.00 
박진태,  0.00 
한현희,  0.00 
김찬형,  0.00 
이용찬,  0.00 
황경태,  0.00 
오선진,  0.00 
최동환,  0.00 
서예일,  0.00 
임창민,  0.00 
김승현,  0.00 
이상화,  0.00 
고우석,  0.00 
김지용,  0.00 
황윤호,  0.00 
이민호,  0.00 
손승락,  0.00 
김재윤,  0.00 
홍성용,  0.00 
최금강,  0.00 
강윤구,  0.00 
조무근,  0.00 
김태연,  0.00 
김명신,  0.00 
차우찬,  0.00 
윤요섭,  -0.00 
조윤준,  -0.00 
김지수,  -0.00 
김혜성,  -0.00 
정주현,  -0.00 
성의준,  -0.00 
나종덕,  -0.00 
박유연,  -0.01 
조평호,  -0.01 
유재신,  -0.02 
김주형,  -0.02 
김대륙,  -0.02 
박윤,  -0.02 
김준완,  -0.02 
장준원,  -0.02 
대니돈,  -0.03 
최항,  -0.04 
번즈,  -0.04 
김성윤,  -0.04 
김태완,  -0.04 
김성현,  -0.04 
이재원,  -0.05 
하준호,  -0.05 
고종욱,  -0.05 
박석민,  -0.05 
이재율,  -0.05 
이원재,  -0.05 
최재훈,  -0.06 
최경철,  -0.06 
김연훈,  -0.06 
김동엽,  -0.06 
정훈,  -0.07 
김사훈,  -0.07 
지석훈,  -0.07 
이상호,  -0.07 
김규민,  -0.08 
김지성,  -0.08 
손주인,  -0.08 
김웅빈,  -0.08 
초이스,  -0.08 
이종욱,  -0.09 
노수광,  -0.09 
서동욱,  -0.10 
나원탁,  -0.11 
나지완,  -0.11 
이성우,  -0.11 
오재원,  -0.11 
박광열,  -0.11 
김정혁,  -0.11 
양석환,  -0.11 
정병곤,  -0.11 
민병헌,  -0.12 
오태곤,  -0.12 
김헌곤,  -0.12 
황진수,  -0.12 
강한울,  -0.13 
이택근,  -0.14 
최정민,  -0.14 
조영훈,  -0.14 
김호령,  -0.15 
박승욱,  -0.15 
한승택,  -0.15 
안치영,  -0.15 
허도환,  -0.16 
양성우,  -0.16 
로니,  -0.16 
전민수,  -0.17 
손시헌,  -0.17 
안익훈,  -0.18 
로하스,  -0.18 
양의지,  -0.18 
김재호,  -0.19 
윤병호,  -0.20 
심우준,  -0.21 
이성규,  -0.23 
이우민,  -0.24 
장민석,  -0.25 
이대형,  -0.27 
이해창,  -0.27 
이우성,  -0.29 
김태군,  -0.29 
유한준,  -0.30 
정경운,  -0.32 
최준석,  -0.34 
김태균,  -0.38 
김강민,  -0.40 
김상호,  -0.42 
허경민,  -0.42 
이진영,  -0.43 
강승호,  -0.44 
김동명,  -0.44 
이용규,  -0.48 
권희동,  -0.52 
이명기,  -0.54 
이지영,  -0.61 
김민식,  -0.63 
문규현,  -0.64 
강민호,  -0.76 
장성우,  -0.95 
