김태균,  1.97 
서건창,  1.92 
김재환,  1.52 
손아섭,  1.51 
박한이,  1.37 
최정,  1.34 
양석환,  1.31 
박용택,  1.20 
김주찬,  1.18 
최형우,  1.14 
테임즈,  1.14 
오지환,  1.07 
김성욱,  1.07 
이용규,  0.89 
서동욱,  0.82 
이범호,  0.81 
나지완,  0.80 
이승엽,  0.77 
윤석민,  0.74 
김재호,  0.73 
민병헌,  0.73 
히메네스,  0.72 
허경민,  0.69 
필,  0.68 
이호준,  0.68 
황재균,  0.68 
박건우,  0.68 
대니돈,  0.66 
오재일,  0.62 
구자욱,  0.62 
김용의,  0.57 
양성우,  0.56 
윤요섭,  0.53 
박헌도,  0.50 
국해성,  0.49 
최재원,  0.48 
에반스,  0.45 
유한준,  0.45 
박해민,  0.43 
채태인,  0.42 
양의지,  0.41 
박정권,  0.39 
박정음,  0.39 
김호령,  0.38 
하주석,  0.38 
박석민,  0.36 
유민상,  0.36 
유강남,  0.36 
로사리오,  0.34 
김동한,  0.34 
장민석,  0.32 
이택근,  0.31 
박민우,  0.30 
정성훈,  0.30 
김주형,  0.28 
이지영,  0.26 
정의윤,  0.25 
김재현,  0.25 
조동화,  0.24 
지석훈,  0.23 
이재원,  0.22 
박경수,  0.21 
배영섭,  0.21 
박동원,  0.20 
박찬호,  0.20 
김재현,  0.19 
노수광,  0.19 
고종욱,  0.19 
문선재,  0.18 
모창민,  0.18 
손시헌,  0.17 
정근우,  0.16 
최정용,  0.16 
이진영,  0.16 
맥스웰,  0.15 
박재상,  0.14 
최정민,  0.13 
홍재호,  0.13 
윤정우,  0.13 
김태군,  0.12 
김민식,  0.09 
박기혁,  0.09 
백상원,  0.09 
김대륙,  0.09 
오재원,  0.09 
강민호,  0.08 
배정대,  0.08 
서예일,  0.06 
전민수,  0.05 
장준원,  0.05 
김동엽,  0.04 
도태훈,  0.04 
안중열,  0.03 
차일목,  0.02 
김회성,  0.02 
최주환,  0.01 
김재윤,  0.00 
이민호,  0.00 
민태호,  0.00 
오선진,  0.00 
김윤동,  0.00 
최원준,  0.00 
고봉재,  0.00 
김주한,  0.00 
박시영,  0.00 
이현호,  0.00 
강지광,  0.00 
함덕주,  0.00 
정대현,  0.00 
이승현,  0.00 
강동연,  0.00 
윤지웅,  0.00 
고영우,  0.00 
장민재,  0.00 
김진성,  0.00 
김학성,  0.00 
임창민,  0.00 
소사,  0.00 
심재민,  0.00 
박민호,  0.00 
최선호,  -0.00 
강동관,  -0.00 
이상훈,  -0.00 
윤해진,  -0.00 
김종민,  -0.00 
허정협,  -0.00 
조수행,  -0.00 
황목치승,  -0.00 
송광민,  -0.01 
이천웅,  -0.01 
고메즈,  -0.01 
이현석,  -0.01 
김진곤,  -0.01 
이성열,  -0.01 
나성범,  -0.01 
문상철,  -0.01 
박종윤,  -0.01 
류지혁,  -0.01 
이병규,  -0.01 
김대우,  -0.02 
박승욱,  -0.02 
이우성,  -0.02 
안익훈,  -0.03 
박재욱,  -0.03 
이우민,  -0.03 
정수빈,  -0.04 
박용근,  -0.04 
김종호,  -0.05 
용덕한,  -0.05 
김영환,  -0.05 
임훈,  -0.05 
이종욱,  -0.06 
장영석,  -0.06 
이영욱,  -0.06 
허도환,  -0.06 
정훈,  -0.07 
이종환,  -0.07 
홍창기,  -0.07 
이호신,  -0.09 
김동명,  -0.09 
황진수,  -0.09 
김상호,  -0.10 
손주인,  -0.11 
김태완,  -0.11 
김준태,  -0.11 
하준호,  -0.12 
이홍구,  -0.12 
강민국,  -0.12 
김사연,  -0.12 
발디리스,  -0.13 
장운호,  -0.13 
홍성갑,  -0.13 
홍성흔,  -0.14 
김지수,  -0.14 
신종길,  -0.14 
정주현,  -0.14 
채은성,  -0.15 
신성현,  -0.15 
이여상,  -0.15 
조인성,  -0.15 
오준혁,  -0.16 
최재훈,  -0.16 
임병욱,  -0.16 
이대형,  -0.17 
오정복,  -0.17 
고영민,  -0.17 
오태곤,  -0.18 
최병연,  -0.18 
권용관,  -0.18 
김선민,  -0.19 
김상수,  -0.19 
김정혁,  -0.20 
김경언,  -0.21 
김준완,  -0.22 
이성우,  -0.24 
강한울,  -0.25 
김재유,  -0.25 
정상호,  -0.26 
이진석,  -0.26 
김강민,  -0.26 
김재현,  -0.26 
조평호,  -0.28 
유재신,  -0.28 
조영훈,  -0.28 
백용환,  -0.28 
김연훈,  -0.29 
나경민,  -0.30 
최준석,  -0.30 
이명기,  -0.32 
김주현,  -0.32 
이형종,  -0.34 
김문호,  -0.35 
김민성,  -0.37 
김인태,  -0.38 
이흥련,  -0.39 
마르테,  -0.41 
김민하,  -0.41 
심우준,  -0.56 
조동찬,  -0.60 
박세혁,  -0.73 
김성현,  -0.78 
문규현,  -0.89 
이해창,  -1.01 
김하성,  -1.06 
