러프,  1.69 
박병호,  1.13 
유한준,  0.95 
송성문,  0.88 
박석민,  0.86 
김주찬,  0.83 
로하스,  0.81 
정근우,  0.81 
노수광,  0.80 
채은성,  0.78 
이정후,  0.77 
손아섭,  0.70 
김재호,  0.70 
구자욱,  0.69 
최주환,  0.65 
류지혁,  0.65 
최형우,  0.58 
한동민,  0.54 
최항,  0.50 
김재현,  0.49 
권희동,  0.43 
하주석,  0.41 
이성열,  0.40 
채태인,  0.40 
김하성,  0.39 
최재훈,  0.38 
민병헌,  0.37 
스크럭스,  0.37 
박건우,  0.36 
전준우,  0.33 
임병욱,  0.33 
지성준,  0.33 
이명기,  0.33 
안중열,  0.29 
정주현,  0.29 
박민우,  0.28 
모창민,  0.26 
김현수,  0.26 
김규민,  0.26 
안치홍,  0.25 
버나디나,  0.23 
박지규,  0.23 
호잉,  0.23 
김성훈,  0.22 
이대호,  0.22 
이상호,  0.21 
박해민,  0.20 
이재원,  0.20 
이범호,  0.19 
최원준,  0.18 
나성범,  0.18 
이천웅,  0.18 
백상원,  0.18 
황재균,  0.17 
김태연,  0.17 
정범모,  0.16 
안익훈,  0.16 
김헌곤,  0.15 
나주환,  0.14 
오지환,  0.14 
김선빈,  0.14 
오재일,  0.13 
번즈,  0.13 
오선진,  0.13 
김성욱,  0.12 
김민성,  0.12 
서건창,  0.12 
김민식,  0.12 
박용택,  0.11 
도태훈,  0.11 
노진혁,  0.10 
이원석,  0.09 
이도윤,  0.08 
이지영,  0.07 
양종민,  0.07 
이택근,  0.07 
김혜성,  0.07 
임훈,  0.06 
박헌도,  0.06 
박승욱,  0.06 
이병규,  0.06 
김동한,  0.06 
김재환,  0.06 
강백호,  0.04 
반슬라이크,  0.04 
이성우,  0.04 
최윤석,  0.03 
정진호,  0.03 
오재원,  0.02 
김찬형,  0.02 
샌즈,  0.02 
송민섭,  0.02 
강한울,  0.01 
김성현,  0.01 
서상우,  0.00 
박준혁,  0.00 
안상현,  0.00 
박준태,  0.00 
강지광,  0.00 
최정민,  0.00 
전민재,  0.00 
박성한,  0.00 
이대수,  0.00 
조원빈,  0.00 
홍건희,  0.00 
윤희상,  0.00 
김세현,  0.00 
신재웅,  0.00 
권정웅,  0.00 
이현승,  0.00 
고명성,  0.00 
정인욱,  0.00 
이준수,  0.00 
김호재,  0.00 
임기준,  0.00 
유재신,  0.00 
정훈,  0.00 
박희수,  0.00 
김성민,  0.00 
하준영,  0.00 
김재윤,  0.00 
윤대영,  0.00 
유승철,  0.00 
김인태,  -0.00 
나원탁,  -0.00 
나종덕,  -0.00 
백동훈,  -0.00 
최영진,  -0.01 
신본기,  -0.01 
허도환,  -0.01 
배영섭,  -0.02 
김민하,  -0.02 
윤진호,  -0.02 
김인환,  -0.02 
홍재호,  -0.02 
조수행,  -0.02 
양원혁,  -0.02 
정진기,  -0.03 
김사연,  -0.03 
정현,  -0.03 
장진혁,  -0.03 
정상호,  -0.03 
남태혁,  -0.03 
강승호,  -0.03 
고종욱,  -0.04 
초이스,  -0.04 
류승현,  -0.04 
박기혁,  -0.04 
최정,  -0.04 
정의윤,  -0.04 
정성훈,  -0.05 
김회성,  -0.05 
김강민,  -0.05 
최진행,  -0.06 
안주형,  -0.06 
허정협,  -0.06 
이우성,  -0.06 
가르시아,  -0.08 
김용의,  -0.08 
김동엽,  -0.08 
윤정우,  -0.09 
최준석,  -0.09 
이성곤,  -0.09 
김상수,  -0.10 
장성우,  -0.10 
허경민,  -0.10 
황경태,  -0.10 
오태곤,  -0.11 
박세혁,  -0.11 
김재율,  -0.11 
지석훈,  -0.11 
문규현,  -0.12 
한승택,  -0.12 
이형종,  -0.13 
장승현,  -0.13 
나경민,  -0.14 
이해창,  -0.14 
로맥,  -0.15 
허일,  -0.15 
이원재,  -0.15 
김태균,  -0.16 
한동희,  -0.16 
정은원,  -0.16 
나지완,  -0.18 
장영석,  -0.20 
박찬도,  -0.20 
하준호,  -0.21 
주효상,  -0.21 
김형준,  -0.23 
강민호,  -0.24 
유강남,  -0.25 
이진영,  -0.28 
이동훈,  -0.28 
박경수,  -0.29 
전민수,  -0.32 
양의지,  -0.36 
양석환,  -0.38 
이용규,  -0.40 
윤석민,  -0.41 
손주인,  -0.45 
심우준,  -0.49 
백창수,  -0.54 
박한이,  -0.60 
강경학,  -0.70 
