최정,  2.00 
김현수,  1.51 
이성열,  1.50 
로하스,  1.22 
정은원,  0.96 
최형우,  0.94 
이정후,  0.86 
김하성,  0.85 
김상수,  0.74 
유한준,  0.73 
강백호,  0.71 
황재균,  0.70 
오지환,  0.69 
러프,  0.64 
손아섭,  0.64 
구자욱,  0.57 
이천웅,  0.54 
김재환,  0.53 
서건창,  0.51 
전준우,  0.49 
박동원,  0.47 
박병호,  0.47 
김민성,  0.44 
이재원,  0.42 
한동민,  0.41 
김태균,  0.40 
모창민,  0.39 
고종욱,  0.37 
김재호,  0.36 
이창진,  0.33 
이원석,  0.33 
송민섭,  0.32 
김규민,  0.31 
이형종,  0.31 
페르난데스,  0.30 
민병헌,  0.28 
안치홍,  0.25 
로맥,  0.25 
강민호,  0.23 
오승택,  0.22 
오선우,  0.22 
박건우,  0.18 
윌슨,  0.16 
조셉,  0.15 
김주찬,  0.15 
지석훈,  0.12 
유장혁,  0.12 
유재신,  0.12 
김재현,  0.12 
권희동,  0.11 
김민하,  0.10 
터커,  0.10 
노수광,  0.10 
오재일,  0.09 
장영석,  0.08 
이우성,  0.08 
샌즈,  0.07 
최재훈,  0.07 
김호재,  0.06 
서상우,  0.06 
전민수,  0.05 
배영섭,  0.04 
안상현,  0.04 
이성우,  0.04 
김창평,  0.04 
오선진,  0.03 
채현우,  0.02 
김동엽,  0.02 
이원재,  0.01 
이흥련,  0.00 
김지수,  0.00 
강로한,  0.00 
김민수,  0.00 
박찬도,  0.00 
최준우,  0.00 
임준섭,  0.00 
권혁,  0.00 
손승락,  0.00 
구승민,  0.00 
정우람,  0.00 
박진형,  0.00 
김종수,  0.00 
신재웅,  0.00 
박시영,  0.00 
양승철,  0.00 
최선호,  0.00 
장원삼,  0.00 
윤영삼,  0.00 
여건욱,  0.00 
김주형,  -0.00 
정준혁,  -0.00 
홍창기,  -0.00 
김철호,  -0.00 
홍재호,  -0.00 
조홍석,  -0.01 
임재현,  -0.01 
최승민,  -0.01 
이창열,  -0.01 
박한결,  -0.02 
백동훈,  -0.02 
신용수,  -0.02 
남태혁,  -0.02 
허일,  -0.02 
고명성,  -0.02 
조용호,  -0.02 
최경모,  -0.02 
이병규,  -0.03 
최승준,  -0.03 
김용의,  -0.04 
윤석민,  -0.04 
나지완,  -0.05 
전준호,  -0.05 
황윤호,  -0.05 
이인혁,  -0.05 
최윤석,  -0.05 
정의윤,  -0.06 
이원석,  -0.06 
정성종,  -0.07 
신성현,  -0.07 
김혜성,  -0.07 
박정음,  -0.07 
정주현,  -0.07 
이현동,  -0.07 
김민혁,  -0.08 
정진호,  -0.09 
최주환,  -0.09 
호잉,  -0.09 
최진행,  -0.09 
김헌곤,  -0.09 
양성우,  -0.09 
강진성,  -0.10 
김형준,  -0.10 
김동한,  -0.10 
정훈,  -0.10 
백용환,  -0.10 
김경호,  -0.11 
이대형,  -0.11 
김성욱,  -0.11 
임동휘,  -0.11 
손주인,  -0.12 
구본혁,  -0.12 
박세혁,  -0.12 
이상호,  -0.13 
공민규,  -0.13 
오재원,  -0.14 
박찬호,  -0.14 
김회성,  -0.14 
이학주,  -0.14 
강민국,  -0.14 
안승한,  -0.16 
정수빈,  -0.16 
정근우,  -0.16 
손시헌,  -0.16 
김인환,  -0.16 
아수아헤,  -0.17 
이해창,  -0.17 
김성훈,  -0.17 
이지영,  -0.17 
장승현,  -0.17 
유민상,  -0.17 
송준석,  -0.17 
오윤석,  -0.17 
김준태,  -0.17 
허정협,  -0.18 
김재율,  -0.18 
송성문,  -0.18 
허도환,  -0.18 
김도환,  -0.18 
백승민,  -0.19 
강경학,  -0.20 
신범수,  -0.20 
김수산,  -0.21 
백승현,  -0.22 
최항,  -0.22 
박정권,  -0.23 
신민재,  -0.23 
이대호,  -0.24 
국해성,  -0.24 
배성근,  -0.25 
윤진호,  -0.26 
오정환,  -0.26 
지성준,  -0.27 
전병우,  -0.28 
김선빈,  -0.29 
문규현,  -0.30 
김문호,  -0.30 
김찬형,  -0.30 
양의지,  -0.30 
김태진,  -0.30 
유강남,  -0.31 
박승욱,  -0.32 
변우혁,  -0.34 
한동희,  -0.35 
류지혁,  -0.37 
안중열,  -0.38 
베탄코트,  -0.39 
허경민,  -0.42 
김성현,  -0.43 
이명기,  -0.45 
심우준,  -0.45 
김종민,  -0.47 
노진혁,  -0.48 
장진혁,  -0.50 
최원준,  -0.51 
박해민,  -0.52 
신본기,  -0.52 
한승택,  -0.53 
류승현,  -0.53 
나종덕,  -0.54 
박석민,  -0.54 
장성우,  -0.55 
임병욱,  -0.55 
김강민,  -0.56 
박민우,  -0.66 
채은성,  -0.66 
최영진,  -0.67 
박경수,  -0.73 
나주환,  -0.75 
노시환,  -0.83 
송광민,  -0.90 
