1, 강백호, 지명타자, 우투좌타
2, 심우준, 유격수, 우투우타
3, 유한준, 우익수, 우투우타
4, 로하스, 중견수, 우투양타, 5, 황재균, 3루수, 우투우타
6, 윤석민, 1루수, 우투우타
7, 장성우, 포수, 우투우타
8, 정현, 2루수, 우투우타
9, 송민섭, 좌익수, 우투우타
0, 피어밴드, 투수, 좌투좌타
