1, 정훈, 2루수, 우투우타
2, 전준우, 중견수, 우투우타
3, 손아섭, 우익수, 우투좌타
4, 최준석, 지명타자, 우투우타
5, 박종윤, 1루수, 좌투좌타
6, 황재균, 3루수, 우투우타
7, 강민호, 포수, 우투우타
8, 신본기, 유격수, 우투우타
9, 이우민, 좌익수, 우투좌타
0, 송승준, 투수, 우투우타
