1, 강경학, 유격수, 우투좌타
2, 장운호, 중견수, 우투우타
3, 정근우, 2루수, 우투우타
4, 김태균, 1루수, 우투우타
5, 김경언, 좌익수, 좌투좌타
6, 조인성, 지명타자, 우투우타
7, 황선일, 우익수, 좌투좌타
8, 주현상, 3루수, 우투우타
9, 허도환, 포수, 우투우타
0, 탈보트, 투수, 우투우타
