1, 김준완, 우익수, 우투좌타
2, 김종호, 좌익수, 좌투좌타
3, 나성범, 지명타자, 좌투좌타
4, 조영훈, 1루수, 좌투좌타
5, 모창민, 3루수, 우투우타
6, 지석훈, 2루수, 우투우타
7, 이상호, 유격수, 우투우타
8, 용덕한, 포수, 우투우타
9, 이재율, 중견수, 좌투좌타
0, 이재학, 투수, 우언우타
