1, 정은원, 2루수, 우투좌타
2, 오선진, 유격수, 우투우타
3, 호잉, 우익수, 우투좌타
4, 이성열, 지명타자, 우투좌타
5, 송광민, 3루수, 우투우타
6, 최진행, 좌익수, 우투우타
7, 노시환, 1루수, 우투우타
8, 최재훈, 포수, 우투우타
9, 김민하, 중견수, 우투우타
0, 채드벨, 투수, 좌투우타
