1, 김강민, 중견수, 우투우타
2, 김성현, 2루수, 우투우타
3, 최정, 3루수, 우투우타
4, 정의윤, 지명타자, 우투우타
5, 박정권, 1루수, 좌투좌타
6, 김동엽, 좌익수, 우투우타
7, 한동민, 우익수, 우투좌타
8, 이재원, 포수, 우투우타
9, 박승욱, 유격수, 우투좌타
0, 켈리, 투수, 우투우타
