1, 서건창, 2루수, 우투좌타
2, 이택근, 중견수, 우투우타
3, 로티노, 좌익수, 우투우타
4, 박병호, 1루수, 우투우타
5, 강정호, 지명타자, 우투우타
6, 김민성, 3루수, 우투우타
7, 이성열, 우익수, 우투좌타
8, 김하성, 유격수, 우투우타
9, 박동원, 포수, 우투우타
0, 소사, 투수, 우투우타
