1, 오지환, 유격수, 우투좌타
2, 손주인, 2루수, 우투우타
3, 박용택, 지명타자, 우투좌타
4, 이병규, 중견수, 좌투좌타
5, 정성훈, 1루수, 우투우타
6, 정의윤, 좌익수, 우투우타
7, 채은성, 우익수, 우투우타
8, 김용의, 3루수, 우투좌타
9, 최경철, 포수, 우투우타
0, 류제국, 투수, 우투우타
