1, 오태곤, 3루수, 우투우타
2, 유민상, 지명타자, 우투좌타
3, 박경수, 2루수, 우투우타
4, 유한준, 중견수, 우투우타
5, 오정복, 좌익수, 우투우타
6, 장성우, 포수, 우투우타
7, 김동명, 1루수, 우투우타
8, 하준호, 우익수, 좌투좌타
9, 박기혁, 유격수, 우투우타
0, 정성곤, 투수, 좌투좌타
