1, 조동화, 중견수, 좌투좌타
2, 박계현, 2루수, 우투좌타
3, 이명기, 좌익수, 좌투좌타
4, 정의윤, 지명타자, 우투우타
5, 박정권, 1루수, 좌투좌타
6, 이재원, 포수, 우투우타
7, 박재상, 우익수, 좌투좌타
8, 이대수, 3루수, 우투우타
9, 김성현, 유격수, 우투우타
0, 박종훈, 투수, 우언우타
