1, 정은원, 2루수, 우투좌타
2, 정근우, 중견수, 우투우타
3, 호잉, 우익수, 우투좌타
4, 김태균, 지명타자, 우투우타
5, 이성열, 1루수, 우투좌타
6, 송광민, 3루수, 우투우타
7, 최재훈, 포수, 우투우타
8, 강경학, 유격수, 우투좌타
9, 장진혁, 좌익수, 우투좌타
0, 채드벨, 투수, 좌투우타
