1, 정훈, 2루수, 우투우타
2, 김문호, 좌익수, 좌투좌, 3, 손아섭, 우익수, 우투좌타
4, 히메네스, 지명타자, 좌투좌타
5, 박종윤, 1루수, 좌투좌타
6, 황재균, 3루수, 우투우타
7, 전준우, 중견수, 우투우타
8, 문규현, 유격수, 우투우타
9, 용덕한, 포수, 우투우타
0, 김사율, 투수, 우투우타
