1, 이형종, 중견수, 우투우타
2, 정주현, 2루수, 우투우타
3, 가르시아, 3루수, 우투우타
4, 김현수, 좌익수, 우투좌타
5, 채은성, 우익수, 우투우타
6, 유강남, 지명타자, 우투우타
7, 양석환, 1루수, 우투우타
8, 정상호, 포수, 우투우타
9, 오지환, 유격수, 우투좌타
0, 소사, 투수, 우투우타
