1, 이정후, 지명타자, 우투좌타
2, 김하성, 3루수, 우투우타
3, 김웅빈, 2루수, 우투좌타
4, 박병호, 1루수, 우투우타
5, 김혜성, 유격수, 우투좌타
6, 김규민, 좌익수, 좌투좌타
7, 주효상, 포수, 우투좌타
8, 박정음, 중견수, 좌투좌타
9, 예진원, 우익수, 좌투좌타
0, 요키시, 투수, 좌투좌타
