1, 정주현, 2루수, 우투우타
2, 손주인, 유격수, 우투우타
3, 박용택, 지명타자, 우투좌타
4, 히메네스, 3루수, 우투우타
5, 채은성, 우익수, 우투우타
6, 정성훈, 1루수, 우투우타
7, 이병규, 좌익수, 좌투좌타
8, 박재욱, 포수, 우투우타
9, 백창수, 중견수, 우투우타
0, 코프랜드, 투수, 우투우타
