1, 정근우, 2루수, 우투우타
2, 이용규, 중견수, 좌투좌타
3, 김태균, 1루수, 우투우타
4, 김경언, 좌익수, 좌투좌타
5, 폭스, 지명타자, 우투우타
6, 정현석, 우익수, 우투우타
7, 김회성, 3루수, 우투우타
8, 조인성, 포수, 우투우타
9, 권용관, 유격수, 우투우타
0, 탈보트, 투수, 우투우타
