1, 신종길, 우익수, 우투좌타
2, 김원섭, 중견수, 우투좌타
3, 김주찬, 지명타자, 우투우타
4, 필, 1루수, 우투우타
5, 이범호, 3루수, 우투우타
6, 나지완, 좌익수, 우투우타
7, 김주형, 2루수, 우투우타
8, 이성우, 포수, 우투우타
9, 고영우, 유격수, 우투양타, 0, 박준표, 투수, 우언우타
