1, 배영섭, 좌익수, 우투우타
2, 박해민, 1루수, 우투좌타
3, 구자욱, 우익수, 우투좌타
4, 러프, 지명타자, 우투우타
5, 조동찬, 3루수, 우투우타
6, 김헌곤, 중견수, 우투우타
7, 김상수, 유격수, 우투우타
8, 권정웅, 포수, 우투우타
9, 강한울, 2루수, 우투좌타
0, 최지광, 투수, 우투우타
