1, 손아섭, 우익수, 우투좌타
2, 이우민, 중견수, 우투좌타
3, 정훈, 2루수, 우투우타
4, 아두치, 좌익수, 좌투좌타
5, 최준석, 지명타자, 우투우타
6, 강민호, 포수, 우투우타
7, 김대우, 1루수, 우투좌타
8, 손용석, 3루수, 우투우타
9, 문규현, 유격수, 우투우타
0, 린드블럼, 투수, 우투우타
