1, 박민우, 2루수, 우투좌타
2, 김준완, 중견수, 우투좌타
3, 모창민, 3루수, 우투우타
4, 테임즈, 지명타자, 우투좌타
5, 나성범, 우익수, 좌투좌타
6, 조영훈, 1루수, 좌투좌타
7, 박정준, 좌익수, 좌투좌타
8, 지석훈, 유격수, 우투우타
9, 김태군, 포수, 우투우타
0, 스튜어트, 투수, 우투우타
