1, 박용택, 지명타자, 우투좌타
2, 임훈, 중견수, 좌투좌타
3, 이병규, 좌익수, 좌투좌타
4, 히메네스, 3루수, 우투우타
5, 채은성, 우익수, 우투우타
6, 손주인, 2루수, 우투우타
7, 김용의, 1루수, 우투좌타
8, 유강남, 포수, 우투우타
9, 오지환, 유격수, 우투좌타
0, 우규민, 투수, 우언우타
