1, 정은원, 2루수, 우투좌타
2, 장진혁, 우익수, 우투좌타
3, 김태균, 1루수, 우투우타
4, 이성열, 지명타자, 우투좌타
5, 정근우, 중견수, 우투우타
6, 송광민, 3루수, 우투우타
7, 최재훈, 포수, 우투우타
8, 김민하, 좌익수, 우투우타
9, 오선진, 유격수, 우투우타
0, 김이환, 투수, 우투우타
