1, 이용규, 중견수, 좌투좌타
2, 장운호, 우익수, 우투우타
3, 정근우, 2루수, 우투우타
4, 김태균, 1루수, 우투우타
5, 최진행, 좌익수, 우투우타
6, 김태완, 지명타자, 우투우타
7, 정범모, 포수, 우투우타
8, 한상훈, 3루수, 우투좌타
9, 권용관, 유격수, 우투우타
0, 유먼, 투수, 좌투좌타
