1,최정,1987-02-28,SK,5,1.925840007
2,이대호,1982-06-21,롯데,3,1.923620019
3,나성범,1989-10-03,NC,9,1.838500002
4,양현종,1988-03-01,KIA,1,1.815089989
5,헥터,1987-01-26,KIA,1,1.701919993
6,피어밴드,1985-08-22,kt,1,1.692599977
7,이형종,1989-06-07,LG,7,1.64359001
8,최형우,1983-12-16,KIA,7,1.608500003
9,박세웅,1995-11-30,롯데,1,1.515349997
10,오지환,1990-03-12,LG,6,1.448890026
11,맨쉽,1985-01-16,NC,1,1.415300011
12,스크럭스,1987-09-23,NC,3,1.374200022
13,김재환,1988-09-22,두산,7,1.312470019
14,한동민,1989-08-09,SK,9,1.282470008
15,양의지,1987-06-05,두산,2,1.265560022
16,한현희,1993-06-25,넥센,1,1.249659994
17,레일리,1988-06-29,롯데,1,1.165040022
18,니퍼트,1981-05-06,두산,1,1.144899995
19,소사,1985-07-28,LG,1,1.119949991
20,히메네스,1988-01-18,LG,5,1.093650026
21,서건창,1989-08-22,넥센,4,1.070200022
22,민병헌,1987-03-10,두산,9,1.049120011
23,박경수,1984-03-31,kt,4,1.032370019
24,나지완,1985-05-19,KIA,0,1.010520003
25,김재윤,1990-09-16,kt,1,1.010019991
26,비야누에바,1983-11-28,한화,1,1.00237999
27,김진성,1985-03-07,NC,1,0.936969997
28,임창민,1985-08-25,NC,1,0.931740002
29,신재영,1989-11-18,넥센,1,0.927530001
30,조동찬,1983-07-27,삼성,4,0.924390011
31,하주석,1994-02-25,한화,6,0.903939994
32,구자욱,1993-02-12,삼성,9,0.902540038
33,김헌곤,1988-11-09,삼성,7,0.898939994
34,임찬규,1992-11-20,LG,1,0.895100021
35,허정협,1990-02-17,넥센,9,0.850790003
36,최원태,1997-01-07,넥센,1,0.843910005
37,로치,1989-12-14,kt,1,0.838050019
38,이현승,1983-10-11,두산,1,0.833520005
39,임기영,1993-04-16,KIA,1,0.833470008
40,손아섭,1988-03-18,롯데,9,0.820489996
41,김태균,1982-05-29,한화,0,0.817900004
42,채태인,1982-10-11,넥센,3,0.811929999
43,페트릭,1989-07-29,삼성,1,0.807819991
44,전준우,1986-02-25,롯데,8,0.795260003
45,팻딘,1989-05-25,KIA,1,0.794749986
46,김하성,1995-10-17,넥센,6,0.792300018
47,박승욱,1992-12-04,SK,6,0.769799978
48,에반스,1986-01-30,두산,0,0.759820015
49,강민호,1985-08-18,롯데,2,0.752870013
50,윤석민,1985-09-04,"넥센,kt",0,0.72164001
51,김지용,1988-02-20,LG,1,0.716060001
52,모창민,1985-05-08,NC,0,0.701170012
53,이홍구,1990-12-11,"KIA,SK",2,0.689030009
54,김선빈,1989-12-18,KIA,6,0.680209995
55,안치홍,1990-07-02,KIA,4,0.673090003
56,다이아몬드,1986-07-30,SK,1,0.670470009
57,권희동,1990-12-30,NC,7,0.665059992
58,김민성,1988-12-17,넥센,5,0.641889987
59,이명기,1987-12-26,KIA,9,0.616489991
60,김동엽,1990-07-24,SK,7,0.595160013
61,정우람,1985-06-01,한화,1,0.592710007
62,정훈,1987-07-18,롯데,4,0.590339979
63,조상우,1994-09-04,넥센,1,0.560130002
64,진해수,1986-06-26,LG,1,0.555649996
65,고영표,1991-09-16,kt,1,0.553340009
66,김윤동,1993-04-01,KIA,1,0.533959995
67,송광민,1983-06-24,한화,5,0.532619998
68,윤희상,1985-05-17,SK,1,0.523859997
69,유희관,1986-06-01,두산,1,0.507989994
70,차우찬,1987-05-31,LG,1,0.499879979
71,원종현,1987-07-31,NC,1,0.495129997
72,김원석,1989-10-29,한화,9,0.473659991
73,박해민,1990-02-24,삼성,8,0.457289975
74,해커,1983-03-26,NC,1,0.45669
75,배영수,1981-05-04,한화,1,0.446229998
76,손승락,1982-03-04,롯데,1,0.429279998
77,윤규진,1984-07-28,한화,1,0.419919983
78,김태완,1984-01-27,넥센,0,0.417980009
79,이성열,1984-07-13,한화,7,0.417050016
80,류제국,1983-05-30,LG,1,0.411529993
81,임창용,1976-06-04,KIA,1,0.40654999
82,오간도,1983-10-05,한화,1,0.403830012
83,박세혁,1990-01-09,두산,2,0.400319998
84,함덕주,1995-01-13,두산,1,0.380270008
85,번즈,1990-08-07,롯데,4,0.375029995
86,심수창,1981-02-09,한화,1,0.373490003
87,박시영,1989-03-10,롯데,1,0.373180014
88,박희수,1983-07-13,SK,1,0.36748
89,채병용,1982-04-25,SK,1,0.366690011
90,박지훈,1989-09-21,KIA,1,0.354129999
91,이우민,1982-05-04,롯데,8,0.352069985
92,최주환,1988-02-28,두산,4,0.351569993
93,밴헤켄,1979-07-31,넥센,1,0.350089995
94,손주인,1983-12-01,LG,4,0.346769985
95,이지영,1986-02-27,삼성,2,0.341329985
96,버나디나,1984-06-12,KIA,8,0.336680003
97,김승현,1992-07-09,삼성,1,0.329540004
98,김원중,1993-06-14,롯데,1,0.329269996
99,엄상백,1996-10-04,kt,1,0.326899992
100,박민우,1993-02-06,NC,4,0.322229997
101,최동환,1989-09-19,LG,1,0.305290001
102,이상화,1988-03-01,kt,1,0.303850007
103,켈리,1988-10-14,SK,1,0.297849999
104,양석환,1991-07-15,LG,5,0.289919999
105,박정배,1982-04-01,SK,1,0.288079993
106,박건우,1990-09-08,두산,8,0.282540009
107,로사리오,1989-02-23,한화,3,0.281479994
108,장시환,1987-11-01,"kt,롯데",1,0.280530005
109,심우준,1995-04-28,kt,5,0.280249993
110,배장호,1987-06-25,롯데,1,0.278509995
111,김승회,1981-02-11,두산,1,0.272280001
112,정진기,1992-10-10,SK,7,0.269169989
113,박정권,1981-07-21,SK,3,0.263809982
114,최준석,1983-02-15,롯데,0,0.260349997
115,서진용,1992-10-02,SK,1,0.253750015
116,지석훈,1984-03-17,NC,6,0.251139993
117,강장산,1990-02-16,"NC,kt",1,0.248390001
118,손시헌,1980-10-19,NC,6,0.240399998
119,장원준,1985-07-31,두산,1,0.23842999
120,이대수,1981-08-21,SK,6,0.23642
121,최재훈,1989-08-27,"두산,한화",2,0.230949992
122,김지성,1985-07-20,KIA,6,0.229590013
123,송승준,1980-06-29,롯데,1,0.22182
124,이형범,1994-02-27,NC,1,0.219909994
125,권오준,1980-03-09,삼성,1,0.219480004
126,강동호,1994-04-21,롯데,1,0.215500003
127,류지혁,1994-01-13,두산,6,0.203720005
128,송성문,1996-08-29,넥센,4,0.200299995
129,김준완,1991-01-20,NC,8,0.199870015
130,강한울,1991-09-12,삼성,6,0.198309983
131,노수광,1990-08-06,"KIA,SK",8,0.18805999
132,이정후,1998-08-20,넥센,8,0.183050008
133,최경철,1980-08-15,삼성,2,0.177469993
134,신승현,1983-08-13,LG,1,0.176810004
135,김강민,1982-09-13,SK,8,0.171139994
136,허경민,1990-08-26,두산,5,0.169199994
137,임준혁,1984-10-09,SK,1,0.168030004
138,장현식,1995-02-24,NC,1,0.166160018
139,윤성환,1981-10-08,삼성,1,0.164400017
140,백정현,1987-07-13,삼성,1,0.161570015
141,심창민,1993-02-01,삼성,1,0.159600008
142,이승현,1991-11-20,삼성,1,0.156830002
143,김태군,1989-12-30,NC,2,0.156270001
144,나경민,1991-12-12,롯데,8,0.155640002
145,이보근,1986-04-30,넥센,1,0.153990002
146,문광은,1987-11-09,SK,1,0.151419997
147,임정호,1990-04-16,NC,1,0.149569997
148,김유영,1994-05-02,롯데,1,0.145820002
149,이동현,1983-01-12,LG,1,0.140629996
150,김세현,1987-08-07,"넥센,KIA",1,0.140549999
151,장성우,1990-01-17,kt,2,0.140259997
152,이천웅,1988-10-20,LG,7,0.140010001
153,김용의,1985-08-20,LG,8,0.130200003
154,윤지웅,1988-03-11,LG,1,0.127040005
155,윤길현,1983-09-23,롯데,1,0.126999997
156,박정음,1989-04-15,넥센,8,0.126640001
157,허도환,1984-07-31,한화,2,0.120270003
158,송신영,1977-03-01,한화,1,0.119099997
159,정성곤,1996-07-10,kt,1,0.115040014
160,박광열,1995-08-28,NC,2,0.109960002
161,나주환,1984-06-14,SK,6,0.106929993
162,최재원,1990-07-30,LG,4,0.106239995
163,이해창,1987-05-11,kt,2,0.105750008
164,장지훈,1997-03-31,삼성,1,0.103629999
165,황윤호,1993-09-22,NC,4,0.102689998
166,윤요섭,1982-03-30,kt,0,0.10180001
167,윤수호,1992-07-09,NC,1,0.097989992
168,김상수,1988-01-02,넥센,1,0.095909992
169,김성욱,1993-05-01,NC,8,0.092810004
170,김주현,1993-12-21,한화,3,0.089539998
171,금민철,1986-11-07,넥센,1,0.085589996
172,이동걸,1983-08-12,한화,1,0.084640003
173,정상호,1982-12-24,LG,2,0.082480003
174,김재현,1993-03-18,넥센,2,0.082209982
175,최성훈,1989-10-11,LG,1,0.081769998
176,김민식,1989-06-28,"SK,KIA",2,0.079550003
177,최윤석,1987-03-28,한화,5,0.078319997
178,조수행,1993-08-30,두산,9,0.076679999
179,애디튼,1987-12-16,롯데,1,0.075670001
180,신정락,1987-05-13,LG,1,0.075540007
181,양훈,1986-05-29,넥센,1,0.075510007
182,도태훈,1993-03-18,NC,5,0.074960005
183,김동한,1988-06-24,롯데,5,0.073130002
184,송창식,1985-03-25,한화,1,0.072330006
185,김정혁,1985-08-03,삼성,5,0.070389997
186,장민익,1991-02-05,두산,1,0.06668
187,최금강,1989-04-26,NC,1,0.063929986
188,이용규,1985-08-26,한화,8,0.06145999
189,김동호,1985-09-10,삼성,1,0.060719999
190,김문호,1987-06-22,롯데,7,0.060170003
191,정성훈,1980-06-27,LG,3,0.05979
192,주효상,1997-11-11,넥센,2,0.047760001
193,이명우,1982-06-03,롯데,1,0.04568
194,오태곤,1991-11-18,"롯데,kt",3,0.041409988
195,박석민,1985-06-22,NC,5,0.041110014
196,신종길,1983-12-31,KIA,12,0.034949995
197,박진형,1994-06-10,롯데,1,0.034350001
198,김현우,1988-01-21,삼성,1,0.029359997
199,이승엽,1976-08-18,삼성,0,0.02925001
200,정진호,1988-10-02,두산,9,0.027660002
201,최영진,1988-05-10,삼성,5,0.027209999
202,박기혁,1981-06-04,kt,6,0.02384
203,권혁,1983-11-06,한화,1,0.02379
204,김종호,1984-05-31,NC,12,0.02377
205,박정준,1992-03-22,넥센,1,0.021670001
206,안규영,1988-04-12,두산,1,0.01643
207,서상우,1989-09-17,LG,12,0.015979998
208,박종훈,1991-08-13,SK,1,0.015850005
209,임익준,1988-03-15,한화,4,0.015820001
210,마정길,1979-03-13,넥센,1,0.015450001
211,전유수,1986-11-29,SK,3,0.01456
212,이택근,1980-07-10,넥센,9,0.013719996
213,나원탁,1994-08-20,삼성,2,0.013140002
214,권정웅,1992-11-15,삼성,2,0.009749996
215,정현,1994-06-01,kt,6,0.008100002
216,이재율,1993-05-02,NC,7,0.007839999
217,김상수,1990-03-23,삼성,6,0.006650001
218,심동섭,1991-09-20,KIA,1,0.006329998
219,이성곤,1992-03-25,두산,7,0.004859999
220,노관현,1993-10-18,KIA,12,0.00475
221,나성용,1988-01-05,삼성,0,0.00467
222,이종욱,1980-06-18,NC,8,0.004669987
223,강구성,1993-06-09,NC,1,0.00417
224,김호령,1992-04-30,KIA,8,0.00384
225,배우열,1986-05-19,kt,1,0.00297
226,강동관,1996-11-01,롯데,2,0.0014
227,전민수,1989-03-18,kt,7,0.001329998
228,황목치승,1985-06-21,LG,6,0.00049
229,이정훈,1994-12-07,KIA,2,2.9795E-09
230,이정민,1979-03-02,롯데,1,-0.00012
231,임훈,1985-07-17,LG,9,-0.000809994
232,심재민,1994-02-18,kt,1,-0.009630005
233,정근우,1982-10-02,한화,4,-0.010010009
234,오정복,1986-10-13,kt,7,-0.015319995
235,송은범,1984-03-17,한화,1,-0.017320004
236,노경은,1984-03-11,롯데,1,-0.01839
237,김경언,1982-12-07,한화,9,-0.02326
238,김성배,1981-01-12,두산,1,-0.025919999
239,김대현,1997-03-08,LG,1,-0.036649989
240,오재원,1985-02-09,두산,4,-0.037369992
241,한승택,1994-06-21,KIA,2,-0.038190001
242,고우석,1998-08-06,LG,1,-0.038499995
243,안익훈,1996-02-12,LG,8,-0.041919996
244,고영우,1990-01-08,KIA,5,-0.04384
245,강영식,1981-06-17,롯데,1,-0.044029999
246,윤병호,1989-07-05,NC,8,-0.048010001
247,오선진,1989-07-07,한화,4,-0.048589999
248,김강률,1988-08-28,두산,1,-0.049599994
249,김지수,1986-08-23,넥센,4,-0.049620007
250,서동욱,1984-03-21,KIA,3,-0.051220024
251,김진곤,1987-09-10,kt,7,-0.052310006
252,이용찬,1989-01-02,두산,1,-0.054040006
253,김성민,1994-04-26,"SK,넥센",1,-0.055200003
254,박근홍,1985-08-22,삼성,1,-0.056449997
255,강윤구,1990-07-10,NC,1,-0.056459999
256,최진행,1985-08-17,한화,7,-0.056650008
257,김웅빈,1996-02-09,넥센,3,-0.058070002
258,조영훈,1982-11-12,NC,3,-0.062520001
259,황덕균,1983-04-28,넥센,1,-0.064859999
260,국해성,1989-10-08,두산,9,-0.065590006
261,정의윤,1986-07-25,SK,0,-0.065760009
262,정찬헌,1990-01-26,LG,1,-0.066389998
263,최성영,1997-04-28,NC,1,-0.067109997
264,이상호,1989-02-05,NC,4,-0.068380001
265,이동훈,1996-07-24,한화,8,-0.070660001
266,정병곤,1988-03-23,삼성,6,-0.073249999
267,김민준,1994-02-12,넥센,8,-0.074269995
268,김상호,1989-05-10,롯데,3,-0.075260002
269,조용호,1989-09-09,SK,8,-0.076940007
270,최원준,1997-03-23,KIA,5,-0.078959999
271,이수민,1995-09-11,삼성,1,-0.080710001
272,박용택,1979-04-21,LG,0,-0.081950012
273,이호신,1984-05-19,KIA,9,-0.083080003
274,김재호,1985-03-21,두산,6,-0.087279982
275,이인행,1991-06-30,KIA,3,-0.090889999
276,이영욱,1985-10-11,삼성,8,-0.092419998
277,워스,1985-09-30,SK,0,-0.092580002
278,오재일,1986-10-29,두산,3,-0.094380001
279,문선재,1990-05-20,LG,7,-0.095210001
280,양성우,1989-05-02,한화,9,-0.096080005
281,홍상삼,1990-02-13,두산,1,-0.097279997
282,홍현빈,1997-08-29,kt,8,-0.097339997
283,김회성,1985-12-04,한화,3,-0.103979999
284,유민상,1989-04-13,kt,3,-0.106030001
285,김건태,1991-10-02,넥센,1,-0.109070002
286,강상원,1997-05-05,한화,7,-0.113839995
287,배제성,1996-09-29,kt,1,-0.117339991
288,최병연,1986-12-21,KIA,6,-0.120449997
289,김재유,1992-08-07,롯데,8,-0.122170003
290,박동원,1990-04-07,넥센,2,-0.12642999
291,정동현,1997-03-20,KIA,1,-0.134830002
292,박진태,1994-10-19,KIA,1,-0.13533
293,이현호,1992-07-14,두산,1,-0.138399999
294,김명신,1993-11-29,두산,1,-0.141789994
295,유한준,1981-07-01,kt,9,-0.144119995
296,보우덴,1986-09-09,두산,1,-0.144959995
297,김민수,1998-03-18,롯데,5,-0.14727
298,모넬,1986-03-27,kt,3,-0.150089995
299,이병규,1983-10-09,LG,7,-0.150709991
300,우규민,1985-01-21,삼성,1,-0.163389983
301,김진우,1983-03-07,KIA,1,-0.166259995
302,배영섭,1986-06-27,삼성,7,-0.167030003
303,장필준,1988-04-08,삼성,1,-0.16878001
304,우동균,1989-12-03,삼성,7,-0.183349998
305,김사훈,1987-06-18,롯데,2,-0.191640001
306,정대현,1991-07-19,"kt,넥센",1,-0.200010017
307,박치국,1998-03-10,두산,1,-0.200360003
308,이범호,1981-11-25,KIA,5,-0.201319998
309,김연훈,1984-12-23,kt,4,-0.201530004
310,김대우,1984-07-26,롯데,0,-0.203259996
311,이재원,1988-02-24,SK,2,-0.218610002
312,문승원,1989-11-28,SK,1,-0.219030002
313,최지광,1998-03-13,삼성,1,-0.224060001
314,배재환,1995-02-24,NC,1,-0.225469996
