1,황재균,1987-07-28,KT,5,1.665249988
2,채드벨,1989-02-28,한화,1,1.526029971
3,서폴드,1990-01-16,한화,1,1.37362003
4,노진혁,1989-07-15,NC,6,1.302199985
5,오지환,1990-03-12,LG,6,1.279600019
6,최원태,1997-01-07,키움,1,1.201049997
7,로맥,1985-09-30,SK,3,1.100500022
8,라이블리,1992-03-05,삼성,1,1.074289977
9,김광현,1988-07-22,SK,1,1.049299979
10,박진우,1990-02-12,NC,1,1.037419985
11,이정후,1998-08-20,키움,7,1.030360005
12,박민우,1993-02-06,NC,4,1.022190005
13,유희관,1986-06-01,두산,1,1.017790019
14,양의지,1987-06-05,NC,2,0.97559
15,유강남,1992-07-15,LG,2,0.963760004
16,켈리,1989-10-04,LG,1,0.947809986
17,페게로,1987-02-22,LG,3,0.942009981
18,이영하,1997-11-01,두산,1,0.919370031
19,정수빈,1990-10-07,두산,8,0.901559995
20,최정,1987-02-28,SK,5,0.85932001
21,이승호,1999-02-08,키움,1,0.855970015
22,러프,1986-07-28,삼성,3,0.845829997
23,윌슨,1989-09-25,LG,1,0.799680009
24,박해민,1990-02-24,삼성,8,0.796149995
25,요키시,1989-07-29,키움,1,0.791269986
26,이성열,1984-07-13,한화,9,0.702729994
27,김하성,1995-10-17,키움,6,0.694470006
28,손아섭,1988-03-18,롯데,9,0.685299987
29,최형우,1983-12-16,KIA,0,0.675330003
30,심우준,1995-04-28,KT,6,0.67388
31,후랭코프,1988-08-27,두산,1,0.669380007
32,장진혁,1993-09-30,한화,8,0.663810006
33,스몰린스키,1989-02-09,NC,9,0.636970003
34,박병호,1986-07-10,키움,3,0.634290013
35,문경찬,1992-07-08,KIA,1,0.624989996
36,이재학,1990-10-04,NC,1,0.623869983
37,이용찬,1989-01-02,두산,1,0.619509994
38,전상현,1996-04-18,KIA,1,0.61475
39,프리드릭,1987-07-08,NC,1,0.609520026
40,이형종,1989-06-07,LG,7,0.600599994
41,양현종,1988-03-01,KIA,1,0.596609978
42,손동현,2001-01-23,KT,1,0.59019
43,이재원,1988-02-24,SK,2,0.588870011
44,강백호,1999-07-29,KT,9,0.586799996
45,박세혁,1990-01-09,두산,2,0.585819997
46,정우람,1985-06-01,한화,1,0.581179992
47,정의윤,1986-07-25,SK,0,0.575880017
48,최진행,1985-08-17,한화,7,0.57281
49,조상우,1994-09-04,키움,1,0.568520014
50,채은성,1990-02-06,LG,9,0.56695002
51,정근우,1982-10-02,한화,8,0.561130002
52,박세웅,1995-11-30,롯데,1,0.557040012
53,브리검,1988-02-10,키움,1,0.556610008
54,문승원,1989-11-28,SK,1,0.546619996
55,임기영,1993-04-16,KIA,1,0.541559999
56,김재환,1988-09-22,두산,7,0.540659995
57,박건우,1990-09-08,두산,9,0.487610001
58,오재일,1986-10-29,두산,3,0.481629998
59,산체스,1989-11-28,SK,1,0.47909999
60,고영창,1989-02-24,KIA,1,0.470759992
61,백정현,1987-07-13,삼성,1,0.462869996
62,김성욱,1993-05-01,NC,8,0.460479996
63,장성우,1990-01-17,KT,2,0.455429984
64,페르난데스,1988-04-27,두산,0,0.44449001
65,김헌곤,1988-11-09,삼성,7,0.439490005
66,차우찬,1987-05-31,LG,1,0.433569993
67,송광민,1983-06-24,한화,5,0.427269997
68,김영규,2000-02-10,NC,1,0.419910013
69,최채흥,1995-01-22,삼성,1,0.409939992
70,김인태,1994-07-03,두산,7,0.405500008
71,이창진,1991-03-04,KIA,8,0.40341
72,윌슨,1990-07-29,롯데,5,0.403130004
73,홍창기,1993-11-21,LG,8,0.390399988
74,윌랜드,1990-01-21,KIA,1,0.386870002
75,주권,1995-05-31,KT,1,0.385040003
76,배제성,1996-09-29,KT,1,0.382129971
77,이명기,1987-12-26,"KIA,NC",9,0.374830005
78,전준우,1986-02-25,롯데,7,0.372280006
79,문광은,1987-11-09,LG,1,0.367390002
80,김건국,1988-02-02,롯데,1,0.363140002
81,고우석,1998-08-06,LG,1,0.359160006
82,김혜성,1999-01-27,키움,4,0.34951
83,김원중,1993-06-14,롯데,1,0.346689993
84,김재윤,1990-09-16,KT,1,0.339000007
85,최성영,1997-04-28,NC,1,0.335790006
86,황윤호,1993-09-22,KIA,4,0.335130013
87,하재훈,1990-10-29,SK,1,0.327329999
88,민병헌,1987-03-10,롯데,8,0.327109979
89,이태양,1990-07-03,한화,1,0.3258
90,최재훈,1989-08-27,한화,2,0.325739986
91,박준표,1992-06-26,KIA,1,0.322109997
92,유한준,1981-07-01,KT,0,0.321600009
93,이학주,1990-11-04,삼성,6,0.305430002
94,지석훈,1984-03-17,NC,5,0.30461
95,강민호,1985-08-18,삼성,2,0.29236
96,정은원,2000-01-17,한화,4,0.290619993
97,신정락,1987-05-13,"LG,한화",1,0.289150003
98,하준호,1989-04-29,KT,1,0.282460002
99,구창모,1997-02-17,NC,1,0.282089995
100,김정훈,1991-10-02,NC,1,0.274750001
101,김태균,1982-05-29,한화,0,0.273000001
102,송승준,1980-06-29,롯데,1,0.259019994
103,김대현,1997-03-08,LG,1,0.25635999
104,로하스,1990-05-24,KT,8,0.249689996
105,고효준,1983-02-08,롯데,1,0.248779995
106,최승민,1996-07-01,NC,8,0.248050002
107,안영명,1984-11-19,한화,1,0.247650003
108,다익손,1994-07-02,"SK,롯데",1,0.24414
109,진해수,1986-06-26,LG,1,0.239510006
110,김도환,2000-04-14,삼성,2,0.236480011
111,최항,1994-01-03,SK,4,0.233630002
112,강윤구,1990-07-10,NC,1,0.230000015
113,윤명준,1989-06-18,두산,1,0.226789995
114,문선재,1990-05-20,KIA,7,0.22312
115,강경학,1992-08-11,한화,6,0.22221
116,최주환,1988-02-28,두산,4,0.221510017
117,김민하,1989-02-25,한화,7,0.220110005
118,김태군,1989-12-30,NC,2,0.214590005
119,이준영,1992-08-10,KIA,1,0.213350013
120,임기준,1991-10-08,KIA,1,0.20745
121,정영일,1988-11-16,SK,1,0.205339998
122,김진성,1985-03-07,NC,1,0.204150003
123,박경수,1984-03-31,KT,4,0.203739987
124,오승택,1991-11-18,KT,3,0.201619985
125,강정현,1995-09-23,LG,1,0.198340001
126,김선빈,1989-12-18,KIA,6,0.188770004
127,윤영삼,1992-07-14,키움,1,0.184409997
128,박진태,1994-10-19,KIA,1,0.182450002
129,아수아헤,1991-11-02,롯데,4,0.181860001
130,박지규,1991-10-12,LG,4,0.176880003
131,양현,1992-08-23,키움,1,0.176760004
132,박상원,1994-09-09,한화,1,0.172430002
133,임준섭,1989-07-16,한화,1,0.171749996
134,서진용,1992-10-02,SK,1,0.171269988
135,배재준,1994-11-24,LG,1,0.168780017
136,이병휘,1998-08-05,두산,4,0.164290002
137,전유수,1986-11-29,KT,1,0.16181
138,이대은,1989-03-23,KT,1,0.160640005
139,김회성,1985-12-04,한화,3,0.154780001
140,백창수,1988-05-09,한화,7,0.152480001
141,이대호,1982-06-21,롯데,0,0.152310007
142,장지훈,1997-03-31,삼성,1,0.147630003
143,루친스키,1988-12-30,NC,1,0.140939998
144,김주찬,1981-03-25,KIA,3,0.139400003
145,강민국,1992-01-10,KT,6,0.138670003
146,윤석민,1985-09-04,KT,3,0.134890003
147,강로한,1992-05-13,롯데,4,0.132279988
148,박용택,1979-04-21,LG,0,0.129780003
149,오정환,1999-03-27,KIA,4,0.128740001
150,김상수,1988-01-02,키움,1,0.127350008
151,김현수,2000-07-10,롯데,1,0.125469997
152,이흥련,1989-05-16,두산,2,0.124699999
153,최선호,1991-12-12,삼성,7,0.124020002
154,이영준,1991-10-10,키움,1,0.123730002
155,진명호,1989-03-20,롯데,1,0.12353
156,이성규,1993-08-03,삼성,5,0.122079993
157,김민성,1988-12-17,LG,5,0.119759999
158,이준수,1988-06-17,KT,2,0.119730001
159,이천웅,1988-10-20,LG,8,0.117830018
160,조셉,1991-07-16,LG,3,0.116689999
161,오재원,1985-02-09,두산,4,0.113129994
162,김강민,1982-09-13,SK,8,0.112659988
163,김승현,1992-07-09,삼성,1,0.106559998
164,장필준,1988-04-08,삼성,1,0.097209988
165,백승건,2000-10-29,SK,1,0.095689999
166,박동원,1990-04-07,키움,2,0.092819997
167,장영석,1990-05-14,키움,5,0.088659997
168,배영섭,1986-06-27,SK,7,0.087829998
169,여건욱,1986-09-16,LG,1,0.087239997
170,모창민,1985-05-08,NC,3,0.087209994
171,권희동,1990-12-30,NC,9,0.086090004
172,하준영,1999-09-06,KIA,1,0.084970001
173,송민섭,1991-08-02,KT,9,0.08432
174,터커,1990-07-06,KIA,9,0.08263999
175,호잉,1989-05-18,한화,9,0.080860002
176,지성준,1994-04-10,한화,2,0.078290005
177,김용의,1985-08-20,LG,3,0.077670002
178,정성곤,1996-07-10,KT,1,0.071150002
179,오윤석,1992-02-24,롯데,3,0.070190001
180,장승현,1994-03-07,두산,2,0.06878
181,국해성,1989-10-08,두산,9,0.068639997
182,안중열,1995-09-01,롯데,2,0.066490001
183,김시현,1998-09-26,삼성,1,0.062659998
184,박진형,1994-06-10,롯데,1,0.061679996
185,김재성,1996-10-30,LG,2,0.058559999
186,백승현,1995-05-26,LG,5,0.056499999
187,해즐베이커,1987-08-14,KIA,8,0.055760001
188,우규민,1985-01-21,삼성,1,0.051539988
189,한준수,1999-02-13,KIA,2,0.051349997
190,장시환,1987-11-01,롯데,1,0.049789991
191,임병욱,1995-09-30,키움,8,0.048759999
192,최동현,1994-12-21,두산,1,0.048420004
193,김주한,1993-02-03,SK,1,0.047870001
194,윌리엄슨,1990-07-15,삼성,9,0.04560001
195,이원석,1986-10-21,삼성,5,0.045230014
196,이현승,1983-10-11,두산,1,0.044980001
197,박승규,2000-09-02,삼성,8,0.044550004
198,쿠에바스,1990-10-14,KT,1,0.044300013
199,오태곤,1991-11-18,KT,0,0.04209
200,유장혁,2000-05-30,한화,7,0.041249999
201,신재웅,1982-03-28,SK,1,0.04111
202,정성종,1995-11-16,롯데,22,0.040660001
203,김민혁,1995-11-21,KT,7,0.04055999
204,고승민,2000-08-11,롯데,4,0.039469999
205,김대유,1991-05-08,KT,1,0.038780001
206,김이환,2000-09-13,한화,1,0.037890012
207,김동엽,1990-07-24,삼성,0,0.0377
208,소이현,1999-02-09,NC,1,0.037219998
209,황대인,1996-02-10,KIA,3,0.03675
210,박희수,1983-07-13,SK,1,0.036180003
211,박계범,1996-01-11,삼성,6,0.036149997
212,임규빈,1991-09-21,키움,1,0.035160002
213,최승준,1988-01-11,SK,3,0.035060002
214,전민수,1989-03-18,LG,12,0.034799995
215,이원준,1998-07-02,SK,1,0.034419999
216,구본혁,1997-01-11,LG,5,0.034220004
217,황영국,1995-12-26,한화,1,0.033010001
218,최윤석,1987-03-28,한화,6,0.032439999
219,채현우,1995-11-21,SK,22,0.03225
220,주효상,1997-11-11,키움,2,0.028489999
221,허정협,1990-02-17,키움,7,0.02798
222,박헌욱,1993-04-11,NC,8,0.02758
223,하주석,1994-02-25,한화,6,0.02583
224,고종욱,1989-01-11,SK,7,0.023210012
225,김진형,1990-06-07,NC,3,0.02209
226,나지완,1985-05-19,KIA,0,0.02179
227,한승택,1994-06-21,KIA,2,0.019809999
228,송명기,2000-08-09,NC,1,0.0195
229,김진곤,1987-09-10,KT,8,0.01922
230,김대우,1988-11-21,삼성,1,0.019020007
231,이석훈,1996-05-14,롯데,8,0.01863
232,박민석,2000-04-13,KT,6,0.017980001
233,김웅빈,1996-02-09,키움,5,0.017630003
234,김호재,1995-05-31,삼성,4,0.01614
235,유원상,1986-06-17,NC,1,0.01606
236,이인혁,1999-01-03,NC,9,0.01528
237,이동현,1983-01-12,LG,1,0.01501
238,함덕주,1995-01-13,두산,1,0.014440004
239,김인환,1994-01-28,한화,3,0.01387
240,오준혁,1992-03-11,SK,12,0.01245
241,박치국,1998-03-10,두산,1,0.011309997
242,원태인,2000-04-06,삼성,1,0.010069997
243,임재현,1991-05-29,SK,9,0.01002
244,신민재,1996-01-21,LG,4,0.009789998
245,김주형,1996-03-05,키움,4,0.00968
246,배정대,1995-06-12,KT,0,0.00959
247,송성문,1996-08-29,키움,5,0.00948
248,정범모,1987-03-26,NC,2,0.00941
249,차명진,1995-03-03,KIA,1,0.009060001
250,김준태,1994-07-31,롯데,2,0.00832
251,박한이,1979-01-28,삼성,0,0.00828
252,강승호,1994-02-09,SK,4,0.00769
253,홍건희,1992-09-29,KIA,1,0.007009999
254,김종민,1986-03-30,한화,2,0.00695
255,이대형,1983-07-19,KT,12,0.00646
256,최경모,1996-06-17,SK,4,0.00518
257,이병규,1983-10-09,롯데,0,0.00495
258,이선우,2000-09-19,KT,1,0.004700001
259,이원석,1999-03-31,한화,8,0.00458
260,이현석,1992-06-07,SK,2,0.00435
261,박상언,1997-03-03,한화,1,0.00417
262,이동훈,1996-07-24,한화,7,0.004070008
263,유원석,1989-11-18,LG,1,0.003939997
264,이범호,1981-11-25,KIA,12,0.00247
265,고명성,1999-04-16,KT,6,0.00233
266,신범수,1998-01-25,KIA,2,0.002300002
267,김대한,2000-12-06,두산,8,0.00227
268,추재현,1999-02-22,키움,9,0.00183
269,이해창,1987-05-11,KT,2,0.00161
270,이창열,1991-09-06,한화,0,0.00153
271,이현동,1993-03-27,삼성,9,0.00132
272,임정호,1990-04-16,NC,1,0.00126
273,이종혁,1997-05-29,KT,1,0.00098
274,김진영,1992-04-16,한화,1,0.000929985
275,김성민,1993-05-12,SK,0,0.00069
276,김민식,1989-06-28,KIA,2,0.00053
277,조한욱,1996-12-19,KT,1,0.00053
278,오영수,2000-01-30,NC,0,0.00035
279,김철호,1998-02-06,NC,12,0.00034
280,김민규,1999-05-07,두산,1,0.00022
281,김진욱,2000-01-13,한화,1,0.00022
282,박준혁,1991-01-09,한화,7,0.0002
283,김응민,1991-10-22,삼성,2,1E-04
284,이상규,1996-10-20,LG,1,9E-05
285,양원혁,1991-07-21,LG,11,7E-05
286,송승환,2000-10-28,두산,12,4E-05
287,윤여운,1990-02-22,NC,2,4E-05
288,윤해진,1989-02-25,KIA,5,3E-05
289,전준호,1998-07-01,LG,2,1E-05
290,김사훈,1987-06-18,롯데,2,0
291,최대성,1985-05-17,두산,1,0
292,박신지,1999-07-16,두산,1,0
293,김건태,1991-10-02,NC,1,0
294,민태호,1989-09-12,NC,1,0
295,이유찬,1998-08-05,두산,0,-1E-05
296,최민재,1994-01-08,SK,9,-6E-05
297,문상철,1991-04-06,KT,3,-0.000140004
298,이정훈,1994-12-07,KIA,2,-0.000160003
299,김창혁,1991-05-17,한화,2,-0.00023
300,박유연,1998-12-20,두산,2,-0.00025
301,김정우,1999-05-15,SK,1,-0.00027
302,전사민,1999-07-06,NC,1,-0.00028
303,유영준,1994-07-13,NC,12,-0.00031
304,황진수,1989-02-15,롯데,5,-0.0004
305,전민재,1999-06-30,두산,5,-0.0006
306,김승범,1998-12-07,KIA,1,-0.00065
307,김정후,1988-09-26,LG,1,-0.00071
308,서상우,1989-09-17,LG,0,-0.00092
309,최건,1999-04-10,KT,1,-0.00116
310,윤정현,1993-05-17,키움,1,-0.00148
311,강진성,1993-10-19,NC,7,-0.001529997
312,정상호,1982-12-24,LG,2,-0.00159
313,박진,1999-04-02,롯데,1,-0.0016
314,김선기,1991-09-01,키움,1,-0.001640001
315,조현우,1994-03-30,KT,1,-0.00187
316,조무근,1991-09-26,롯데,1,-0.00192
317,김재율,1989-01-14,LG,5,-0.0022
318,김수산,1993-03-07,키움,4,-0.00226
319,김세현,1987-08-07,KIA,1,-0.00239
320,류형우,1995-05-07,LG,3,-0.00245
321,오석주,1998-04-14,LG,1,-0.00262
322,조덕길,1989-10-02,키움,1,-0.00272
323,정태승,1988-03-17,롯데,1,-0.00275
324,조영건,1999-02-04,키움,1,-0.00279
325,송창식,1985-03-25,한화,1,-0.00285
326,박주성,2000-11-09,키움,1,-0.00287
327,이충호,1994-09-20,한화,1,-0.00298
328,한선태,1994-06-14,LG,1,-0.00301
329,유승철,1998-03-02,KIA,1,-0.00306
330,정재원,1984-08-11,SK,1,-0.00342
331,김태오,1997-07-29,KT,1,-0.00354
332,장원준,1985-07-31,두산,1,-0.00362
333,조영우,1995-06-27,SK,1,-0.00364
334,황인준,1991-07-23,KIA,1,-0.00372
335,박정준,1992-03-22,두산,1,-0.00373
336,박정수,1996-01-29,KIA,1,-0.00377
337,이상영,2000-12-03,LG,1,-0.0043
338,윤규진,1984-07-28,한화,1,-0.00434
339,윤성빈,1999-02-26,롯데,1,-0.00452
340,양기현,1998-12-16,키움,1,-0.00463
341,이케빈,1992-02-13,SK,1,-0.00474
342,전용주,2000-02-12,KT,1,-0.00483
343,채병용,1982-04-25,SK,1,-0.00488
344,배민서,1999-11-18,NC,1,-0.00491
345,최정민,1989-06-02,KIA,4,-0.00493
346,박찬도,1989-02-22,삼성,9,-0.00541
347,윤형배,1994-07-15,한화,1,-0.00596
348,백인식,1987-11-19,SK,1,-0.00605
349,임동휘,1995-08-22,키움,5,-0.00623
350,홍정우,1996-03-16,삼성,1,-0.006389999
351,정병곤,1988-03-23,두산,4,-0.00675
352,임지섭,1995-09-06,LG,1,-0.00679
353,류희운,1995-06-19,KT,1,-0.00691
354,김종수,1994-06-03,한화,1,-0.007299999
355,박근홍,1985-08-22,롯데,1,-0.007680001
356,최하늘,1999-03-26,롯데,1,-0.00826
357,홍상삼,1990-02-13,두산,1,-0.00869
358,홍성민,1989-07-15,롯데,1,-0.00873
359,백승민,1990-07-09,삼성,3,-0.00874
360,이우석,1996-04-16,NC,1,-0.009
361,이승헌,1998-12-19,롯데,1,-0.00905
362,서균,1992-01-11,한화,1,-0.00918
363,백동훈,1990-09-16,두산,9,-0.009349997
364,민성기,1989-09-12,NC,1,-0.00952
365,이상동,1995-11-24,KT,1,-0.00958
366,김윤동,1993-04-01,KIA,1,-0.00963
367,차재용,1996-08-20,롯데,1,-0.00999
368,조근종,1990-05-16,KT,1,-0.01026
369,노성호,1989-10-22,NC,1,-0.01089
370,안치영,1998-05-29,KT,5,-0.01203
371,윤지웅,1988-03-11,NC,1,-0.01292
372,이민호,1993-08-11,NC,1,-0.01326
373,이정현,1997-12-05,KT,1,-0.01586
374,이승현,1991-11-20,삼성,1,-0.01603
375,박한결,1994-12-24,한화,6,-0.01615
376,나경민,1991-12-12,롯데,8,-0.01652
377,홍성무,1993-01-25,NC,1,-0.01665
378,양승철,1992-07-15,KIA,1,-0.016799999
379,김윤수,1999-12-08,삼성,1,-0.01719
380,윤강민,1990-10-08,NC,1,-0.0176
381,강지광,1990-10-23,SK,1,-0.017629998
382,채태인,1982-10-11,롯데,3,-0.01764
383,양종민,1990-10-09,LG,5,-0.01845
384,김택형,1996-10-10,SK,1,-0.01851
385,김재영,1993-07-22,한화,1,-0.01889
386,김성훈,1998-02-04,한화,1,-0.01956
387,박정배,1982-04-01,SK,1,-0.0204
388,배성근,1995-04-27,롯데,4,-0.020959999
389,이승진,1995-01-07,SK,11,-0.021149999
390,최준우,1999-03-25,SK,4,-0.021409999
391,윤길현,1983-09-23,롯데,1,-0.02156
392,홍재호,1987-05-10,KIA,4,-0.02204
393,김경호,1995-07-31,두산,8,-0.02371
394,양우현,2000-04-13,삼성,12,-0.02402
395,베탄코트,1991-09-02,NC,9,-0.02406
396,김찬형,1997-12-29,NC,6,-0.024149999
397,박준태,1991-07-26,KIA,9,-0.02424
398,이보근,1986-04-30,키움,1,-0.02449
399,신재영,1989-11-18,키움,1,-0.02456
400,이인복,1991-06-18,롯데,1,-0.02697
401,김태연,1997-06-10,한화,5,-0.02748
402,문동욱,1992-01-07,한화,1,-0.02771
403,장원삼,1983-06-09,LG,1,-0.02803
404,나성범,1989-10-03,NC,8,-0.029820001
405,원종현,1987-07-31,NC,1,-0.031349996
406,정찬헌,1990-01-26,LG,1,-0.03144
407,박찬호,1995-06-05,KIA,5,-0.031529998
408,변우혁,2000-03-18,한화,3,-0.03164
409,송창현,1989-08-17,한화,1,-0.03224
410,알칸타라,1992-12-04,KT,1,-0.033030004
411,엄상백,1996-10-04,KT,1,-0.03425
412,김경태,1991-02-28,한화,1,-0.03541
413,오현택,1985-07-17,롯데,1,-0.035989999
414,김재현,1991-08-30,삼성,4,-0.037199999
415,신성현,1990-10-19,두산,3,-0.038450002
416,강동연,1992-12-18,두산,1,-0.039609998
417,서준원,2000-11-05,롯데,1,-0.039829985
