,away_ 1루수,away_ 2루수,away_ 3루수,away_ 우익수,away_ 유격수,away_ 좌익수,away_ 중견수,away_ 투수,away_ 포수,away_1번타자,away_2번타자,away_3번타자,away_4번타자,away_5번타자,away_6번타자,away_7번타자,away_8번타자,away_9번타자,home_ 1루수,home_ 2루수,home_ 3루수,home_ 우익수,home_ 유격수,home_ 좌익수,home_ 중견수,home_ 투수,home_ 포수,home_1번타자,home_2번타자,home_3번타자,home_4번타자,home_5번타자,home_6번타자,home_7번타자,home_8번타자,home_9번타자,경기
0,0.28992,0.34677,1.09365,0.0,1.44889,0.0,0.1302,0.49988,0.0,0.1302,0.0,0.0,1.09365,1.44889,0.28992,0.0,0.0,0.34677,0.28992,0.34677,1.09365,0.0,1.44889,0.0,0.1302,0.49988,0.0,0.1302,0.0,0.0,1.09365,1.44889,0.28992,0.0,0.0,0.34677,2017-5-16_챔피언스필드
0,0.0,0.92439,0.0,0.90254,0.09591,0.89894,0.45729,0.1644,0.34133,0.45729,0.09591,0.90254,0.0,0.02925,0.89894,0.92439,0.0,0.34133,0.0,0.92439,0.0,0.90254,0.09591,0.89894,0.45729,0.1644,0.34133,0.45729,0.09591,0.90254,0.0,0.02925,0.89894,0.92439,0.0,0.34133,2017-5-16_인천문학
0,0.04141,1.03237,0.0081,0.0,0.02384,0.0,0.0,0.0,0.14026,0.0,0.0,1.03237,0.0,0.0,0.14026,0.04141,0.0081,0.02384,0.04141,1.03237,0.0081,0.0,0.02384,0.0,0.0,0.0,0.14026,0.0,0.0,1.03237,0.0,0.0,0.14026,0.04141,0.0081,0.02384,2017-5-17_부산사직
0,0.28148,0.0,0.53262,0.0,0.90394,0.0,0.0,0.44623,0.23095,0.0,0.0,0.53262,0.8179,0.28148,0.0,0.0,0.90394,0.23095,0.28148,0.0,0.53262,0.0,0.90394,0.0,0.0,0.44623,0.23095,0.0,0.0,0.53262,0.8179,0.28148,0.0,0.0,0.90394,0.23095,2017-5-17_고척돔
0,1.3742,0.0,0.04111,1.8385,0.2404,0.66506,0.00467,0.45669,0.15627,0.00467,0.0,1.8385,1.3742,0.66506,0.04111,0.70117,0.2404,0.15627,1.3742,0.0,0.04111,1.8385,0.2404,0.66506,0.00467,0.45669,0.15627,0.00467,0.0,1.8385,1.3742,0.66506,0.04111,0.70117,0.2404,0.15627,2017-5-17_잠실
0,0.28992,0.34677,0.10624,1.64359,1.44889,0.0,0.1302,1.11995,0.08248,1.64359,0.1302,0.0,0.05979,0.28992,1.44889,0.10624,0.08248,0.34677,0.28992,0.34677,0.10624,1.64359,1.44889,0.0,0.1302,1.11995,0.08248,1.64359,0.1302,0.0,0.05979,0.28992,1.44889,0.10624,0.08248,0.34677,2017-5-17_챔피언스필드
0,0.0,0.0,0.0,0.90254,0.09591,0.0,0.45729,0.80782,0.34133,0.45729,0.09591,0.90254,0.0,0.02925,0.0,0.0,0.0,0.34133,0.0,0.0,0.0,0.90254,0.09591,0.0,0.45729,0.80782,0.34133,0.45729,0.09591,0.90254,0.0,0.02925,0.0,0.0,0.0,0.34133,2017-5-17_인천문학
0,0.0,0.0081,0.04141,0.0,0.28025,0.0,0.0,0.83805,0.10575,0.0,0.0,0.0,0.0,0.0081,0.04141,0.10575,0.0,0.28025,0.0,0.0081,0.04141,0.0,0.28025,0.0,0.0,0.83805,0.10575,0.0,0.0,0.0,0.0,0.0081,0.04141,0.10575,0.0,0.28025,2017-5-18_부산사직
0,0.28148,0.0,0.53262,0.0,0.90394,0.0,0.0,0.0,0.0,0.0,0.0,0.53262,0.8179,0.28148,0.0,0.0,0.90394,0.0,0.28148,0.0,0.53262,0.0,0.90394,0.0,0.0,0.0,0.0,0.0,0.0,0.53262,0.8179,0.28148,0.0,0.0,0.90394,0.0,2017-5-18_고척돔
0,1.3742,0.0,0.04111,1.8385,0.2404,0.66506,0.00467,0.0,0.15627,0.00467,0.0,1.8385,1.3742,0.66506,0.0,0.04111,0.2404,0.15627,1.3742,0.0,0.04111,1.8385,0.2404,0.66506,0.00467,0.0,0.15627,0.00467,0.0,1.8385,1.3742,0.66506,0.0,0.04111,0.2404,0.15627,2017-5-18_잠실
0,0.28992,0.34677,1.09365,0.0,1.44889,0.0,0.1302,0.0,0.0,0.1302,0.0,0.0,1.09365,1.44889,0.28992,0.0,0.0,0.34677,0.28992,0.34677,1.09365,0.0,1.44889,0.0,0.1302,0.0,0.0,0.1302,0.0,0.0,1.09365,1.44889,0.28992,0.0,0.0,0.34677,2017-5-18_챔피언스필드
0,0.0,0.92439,0.0,0.90254,0.09591,0.89894,0.45729,0.16157,0.34133,0.45729,0.09591,0.90254,0.0,0.02925,0.92439,0.89894,0.0,0.34133,0.0,0.92439,0.0,0.90254,0.09591,0.89894,0.45729,0.16157,0.34133,0.45729,0.09591,0.90254,0.0,0.02925,0.92439,0.89894,0.0,0.34133,2017-5-18_인천문학
0,0.26035,0.37503,0.07313,0.82049,0.0,0.0,0.35207,1.16504,0.0,0.82049,0.07313,1.92362,0.26035,0.0,0.37503,0.35207,0.0,0.0,0.26035,0.37503,0.07313,0.82049,0.0,0.0,0.35207,1.16504,0.0,0.82049,0.07313,1.92362,0.26035,0.0,0.37503,0.35207,0.0,0.0,2017-5-19_잠실
0,0.81193,1.0702,0.72164,0.18305,0.7923,0.0,0.12664,0.56013,0.0,0.12664,1.0702,0.72164,0.41798,0.7923,0.81193,0.18305,0.0,0.0,0.81193,1.0702,0.72164,0.18305,0.7923,0.0,0.12664,0.56013,0.0,0.12664,1.0702,0.72164,0.41798,0.7923,0.81193,0.18305,0.0,0.0,2017-5-19_케이티위즈파크
0,0.0,0.19831,0.92439,0.90254,0.09591,0.89894,0.45729,0.0,0.34133,0.45729,0.09591,0.92439,0.0,0.02925,0.89894,0.90254,0.34133,0.19831,0.0,0.19831,0.92439,0.90254,0.09591,0.89894,0.45729,0.0,0.34133,0.45729,0.09591,0.92439,0.0,0.02925,0.89894,0.90254,0.34133,0.19831,2017-5-19_대전한밭
0,0.0,0.35157,0.1692,1.04912,0.20372,1.31247,0.28254,0.0,0.40032,1.04912,0.35157,0.75982,1.31247,0.28254,0.0,0.1692,0.40032,0.20372,0.0,0.35157,0.1692,1.04912,0.20372,1.31247,0.28254,0.0,0.40032,1.04912,0.35157,0.75982,1.31247,0.28254,0.0,0.1692,0.40032,0.20372,2017-5-19_챔피언스필드
0,0.26381,0.0,1.92584,1.28247,0.7698,0.59516,0.0,0.52386,0.68903,0.0,0.0,1.92584,0.0,1.28247,0.59516,0.26381,0.68903,0.7698,0.26381,0.0,1.92584,1.28247,0.7698,0.59516,0.0,0.52386,0.68903,0.0,0.0,1.92584,0.0,1.28247,0.59516,0.26381,0.68903,0.7698,2017-5-19_마산
0,0.26035,0.37503,0.07313,0.82049,0.0,0.0,0.35207,0.07567,0.0,0.82049,0.35207,1.92362,0.26035,0.0,0.37503,0.07313,0.0,0.0,0.26035,0.37503,0.07313,0.82049,0.0,0.0,0.35207,0.07567,0.0,0.82049,0.35207,1.92362,0.26035,0.0,0.37503,0.07313,0.0,0.0,2017-5-20_잠실
0,0.72164,1.0702,0.64189,0.01372,0.7923,0.0,0.12664,1.24966,0.0,0.12664,1.0702,0.72164,0.01372,0.7923,0.41798,0.64189,0.0,0.0,0.72164,1.0702,0.64189,0.01372,0.7923,0.0,0.12664,1.24966,0.0,0.12664,1.0702,0.72164,0.01372,0.7923,0.41798,0.64189,0.0,0.0,2017-5-20_케이티위즈파크
0,0.0,0.92439,0.0,0.90254,0.19831,0.89894,0.45729,0.0,0.00975,0.45729,0.0,0.92439,0.0,0.02925,0.89894,0.90254,0.00975,0.19831,0.0,0.92439,0.0,0.90254,0.19831,0.89894,0.45729,0.0,0.00975,0.45729,0.0,0.92439,0.0,0.02925,0.89894,0.90254,0.00975,0.19831,2017-5-20_대전한밭
0,0.0,0.35157,0.1692,1.04912,0.0,1.31247,0.28254,0.50799,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.28254,0.1692,0.0,0.0,0.0,0.35157,0.1692,1.04912,0.0,1.31247,0.28254,0.50799,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.28254,0.1692,0.0,0.0,2017-5-20_챔피언스필드
0,0.26381,0.0,1.92584,1.28247,0.7698,0.59516,0.0,0.0,0.0,0.0,0.0,1.92584,1.28247,0.0,0.59516,0.26381,0.0,0.7698,0.26381,0.0,1.92584,1.28247,0.7698,0.59516,0.0,0.0,0.0,0.0,0.0,1.92584,1.28247,0.0,0.59516,0.26381,0.0,0.7698,2017-5-20_마산
0,1.92362,0.37503,0.07313,0.82049,0.0,0.0,0.35207,0.03435,0.75287,0.82049,0.07313,1.92362,0.26035,0.75287,0.0,0.37503,0.35207,0.0,1.92362,0.37503,0.07313,0.82049,0.0,0.0,0.35207,0.03435,0.75287,0.82049,0.07313,1.92362,0.26035,0.75287,0.0,0.37503,0.35207,0.0,2017-5-21_잠실
0,0.81193,1.0702,0.64189,0.01372,0.7923,0.0,0.12664,0.84391,0.08221,0.12664,1.0702,0.72164,0.01372,0.7923,0.81193,0.64189,0.08221,0.0,0.81193,1.0702,0.64189,0.01372,0.7923,0.0,0.12664,0.84391,0.08221,0.12664,1.0702,0.72164,0.01372,0.7923,0.81193,0.64189,0.08221,0.0,2017-5-21_케이티위즈파크
0,0.0,0.0,0.92439,0.90254,0.19831,0.89894,0.45729,0.1644,0.34133,0.45729,0.19831,0.92439,0.0,0.02925,0.89894,0.90254,0.34133,0.0,0.0,0.0,0.92439,0.90254,0.19831,0.89894,0.45729,0.1644,0.34133,0.45729,0.19831,0.92439,0.0,0.02925,0.89894,0.90254,0.34133,0.0,2017-5-21_대전한밭
0,0.0,0.35157,0.1692,1.04912,0.0,1.31247,0.28254,1.1449,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.28254,0.0,0.1692,0.0,0.0,0.35157,0.1692,1.04912,0.0,1.31247,0.28254,1.1449,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.28254,0.0,0.1692,0.0,2017-5-21_챔피언스필드
0,0.0,0.0,1.92584,0.0,0.7698,1.28247,0.0,0.0,0.68903,0.0,0.0,1.28247,1.92584,0.0,0.0,0.68903,0.0,0.7698,0.0,0.0,1.92584,0.0,0.7698,1.28247,0.0,0.0,0.68903,0.0,0.0,1.28247,1.92584,0.0,0.0,0.68903,0.0,0.7698,2017-5-21_마산
0,0.26381,0.0,1.92584,0.0,0.7698,1.28247,0.0,0.01585,0.0,0.0,0.0,1.28247,1.92584,0.0,0.59516,0.26381,0.0,0.7698,0.26381,0.0,1.92584,0.0,0.7698,1.28247,0.0,0.01585,0.0,0.0,0.0,1.28247,1.92584,0.0,0.59516,0.26381,0.0,0.7698,2017-5-23_부산사직
0,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.19987,0.45669,0.15627,0.19987,0.32223,1.8385,1.3742,0.66506,0.0,0.04111,0.2404,0.15627,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.19987,0.45669,0.15627,0.19987,0.32223,1.8385,1.3742,0.66506,0.0,0.04111,0.2404,0.15627,2017-5-23_고척돔
0,0.0,0.67309,0.0,0.61649,0.68021,1.6085,0.33668,0.79475,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,0.0,0.0,0.07955,0.68021,0.0,0.67309,0.0,0.61649,0.68021,1.6085,0.33668,0.79475,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,0.0,0.0,0.07955,0.68021,2017-5-23_대전한밭
0,0.04141,1.03237,0.0081,0.0,0.02384,0.0,0.0,1.6926,0.14026,0.0,0.0,1.03237,0.0,0.0,0.14026,0.0081,0.02384,0.04141,0.04141,1.03237,0.0081,0.0,0.02384,0.0,0.0,1.6926,0.14026,0.0,0.0,1.03237,0.0,0.0,0.14026,0.0081,0.02384,0.04141,2017-5-23_라이온즈파크
0,0.0,0.0,1.92584,1.28247,0.10693,0.59516,0.0,0.29785,0.0,0.0,0.0,1.92584,1.28247,0.0,0.59516,0.0,0.0,0.10693,0.0,0.0,1.92584,1.28247,0.10693,0.59516,0.0,0.29785,0.0,0.0,0.0,1.92584,1.28247,0.0,0.59516,0.0,0.0,0.10693,2017-5-24_부산사직
0,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.19987,0.06393,0.15627,0.19987,0.32223,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.19987,0.06393,0.15627,0.19987,0.32223,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,2017-5-24_고척돔
0,0.0,0.35157,0.1692,0.07668,0.0,1.31247,0.28254,0.38027,1.26556,0.28254,0.35157,0.75982,1.31247,1.26556,0.0,0.0,0.07668,0.1692,0.0,0.35157,0.1692,0.07668,0.0,1.31247,0.28254,0.38027,1.26556,0.28254,0.35157,0.75982,1.31247,1.26556,0.0,0.0,0.07668,0.1692,2017-5-24_잠실
0,0.0,0.67309,0.0,0.61649,0.68021,1.6085,0.33668,0.83347,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,0.0,0.0,0.07955,0.68021,0.0,0.67309,0.0,0.61649,0.68021,1.6085,0.33668,0.83347,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,0.0,0.0,0.07955,0.68021,2017-5-24_대전한밭
0,0.04141,1.03237,0.0081,0.0,0.02384,0.0,0.0,0.83805,0.10575,0.0,0.0,1.03237,0.0,0.14026,0.10575,0.0081,0.04141,0.02384,0.04141,1.03237,0.0081,0.0,0.02384,0.0,0.0,0.83805,0.10575,0.0,0.0,1.03237,0.0,0.14026,0.10575,0.0081,0.04141,0.02384,2017-5-24_라이온즈파크
0,0.0,0.0,1.92584,0.0,0.10693,0.59516,0.0,0.52386,0.68903,0.0,0.0,1.92584,0.59516,1.28247,0.0,0.0,0.68903,0.10693,0.0,0.0,1.92584,0.0,0.10693,0.59516,0.0,0.52386,0.68903,0.0,0.0,1.92584,0.59516,1.28247,0.0,0.0,0.68903,0.10693,2017-5-25_부산사직
0,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.00467,0.0,0.15627,0.00467,0.32223,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.00467,0.0,0.15627,0.00467,0.32223,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,2017-5-25_고척돔
0,0.0,0.0,0.35157,1.04912,0.0,1.31247,0.28254,0.0,1.26556,1.04912,0.35157,0.75982,1.31247,0.0,0.28254,1.26556,0.0,0.0,0.0,0.0,0.35157,1.04912,0.0,1.31247,0.28254,0.0,1.26556,1.04912,0.35157,0.75982,1.31247,0.0,0.28254,1.26556,0.0,0.0,2017-5-25_잠실
0,0.0,0.67309,0.0,0.0,0.68021,1.6085,0.61649,1.70192,0.07955,0.61649,0.0,1.01052,1.6085,0.67309,0.0,0.0,0.07955,0.68021,0.0,0.67309,0.0,0.0,0.68021,1.6085,0.61649,1.70192,0.07955,0.61649,0.0,1.01052,1.6085,0.67309,0.0,0.0,0.07955,0.68021,2017-5-25_대전한밭
0,0.04141,1.03237,0.0081,0.0,0.28025,0.0,0.0,0.0,0.10575,0.0,0.0,1.03237,0.0,0.0,0.10575,0.0081,0.04141,0.28025,0.04141,1.03237,0.0081,0.0,0.28025,0.0,0.0,0.0,0.10575,0.0,0.0,1.03237,0.0,0.0,0.10575,0.0081,0.04141,0.28025,2017-5-25_라이온즈파크
0,0.0,0.0,0.92439,0.90254,0.19831,0.0,0.45729,0.16157,0.34133,0.45729,0.19831,0.90254,0.0,0.02925,0.92439,0.0,0.0,0.34133,0.0,0.0,0.92439,0.90254,0.19831,0.0,0.45729,0.16157,0.34133,0.45729,0.19831,0.90254,0.0,0.02925,0.92439,0.0,0.0,0.34133,2017-5-26_고척돔
0,0.04141,1.03237,0.0081,0.0,0.02384,0.0,0.0,0.55334,0.10575,0.0,0.0,1.03237,0.0,0.0,0.10575,0.0081,0.04141,0.02384,0.04141,1.03237,0.0081,0.0,0.02384,0.0,0.0,0.55334,0.10575,0.0,0.0,1.03237,0.0,0.0,0.10575,0.0081,0.04141,0.02384,2017-5-26_잠실
0,0.0,0.37503,0.07313,0.82049,0.0,0.0,0.79526,0.07567,0.0,0.82049,0.07313,0.79526,0.26035,0.0,0.37503,0.0,0.0,0.0,0.0,0.37503,0.07313,0.82049,0.0,0.0,0.79526,0.07567,0.0,0.82049,0.07313,0.79526,0.26035,0.0,0.37503,0.0,0.0,0.0,2017-5-26_챔피언스필드
0,0.28992,0.34677,1.09365,0.0,1.44889,1.64359,0.1302,0.0,0.0,1.64359,0.1302,0.0,0.28992,0.0,1.44889,1.09365,0.0,0.34677,0.28992,0.34677,1.09365,0.0,1.44889,1.64359,0.1302,0.0,0.0,1.64359,0.1302,0.0,0.28992,0.0,1.44889,1.09365,0.0,0.34677,2017-5-26_인천문학
0,0.28148,0.0,0.53262,0.0,0.90394,0.41705,0.0,0.41992,0.0,0.0,0.0,0.53262,0.8179,0.28148,0.41705,0.90394,0.0,0.0,0.28148,0.0,0.53262,0.0,0.90394,0.41705,0.0,0.41992,0.0,0.0,0.0,0.53262,0.8179,0.28148,0.41705,0.90394,0.0,0.0,2017-5-26_마산
0,0.0,0.19831,0.92439,0.90254,0.09591,0.89894,0.45729,0.0,0.00975,0.89894,0.45729,0.90254,0.0,0.02925,0.92439,0.09591,0.00975,0.19831,0.0,0.19831,0.92439,0.90254,0.09591,0.89894,0.45729,0.0,0.00975,0.89894,0.45729,0.90254,0.0,0.02925,0.92439,0.09591,0.00975,0.19831,2017-5-27_고척돔
0,0.0,1.03237,0.28025,0.0,0.02384,0.0,0.0,0.0,0.14026,0.0,0.0,1.03237,0.0,0.0,0.14026,0.28025,0.0,0.02384,0.0,1.03237,0.28025,0.0,0.02384,0.0,0.0,0.0,0.14026,0.0,0.0,1.03237,0.0,0.0,0.14026,0.28025,0.0,0.02384,2017-5-27_잠실
0,1.92362,0.37503,0.07313,0.82049,0.0,0.35207,0.79526,0.03435,0.75287,0.82049,0.35207,0.79526,1.92362,0.26035,0.75287,0.37503,0.0,0.07313,1.92362,0.37503,0.07313,0.82049,0.0,0.35207,0.79526,0.03435,0.75287,0.82049,0.35207,0.79526,1.92362,0.26035,0.75287,0.37503,0.0,0.07313,2017-5-27_챔피언스필드
0,0.05979,0.34677,1.09365,0.0,1.44889,0.14001,0.1302,0.8951,0.0,0.1302,0.14001,0.0,0.05979,0.0,1.44889,1.09365,0.0,0.34677,0.05979,0.34677,1.09365,0.0,1.44889,0.14001,0.1302,0.8951,0.0,0.1302,0.14001,0.0,0.05979,0.0,1.44889,1.09365,0.0,0.34677,2017-5-27_인천문학
0,0.28148,0.0,0.53262,0.0,0.90394,0.41705,0.0,0.0,0.0,0.0,0.0,0.53262,0.8179,0.28148,0.41705,0.0,0.0,0.90394,0.28148,0.0,0.53262,0.0,0.90394,0.41705,0.0,0.0,0.0,0.0,0.0,0.53262,0.8179,0.28148,0.41705,0.0,0.0,0.90394,2017-5-27_마산
0,0.0,0.19831,0.92439,0.90254,0.09591,0.89894,0.45729,0.80782,0.34133,0.89894,0.45729,0.90254,0.0,0.92439,0.09591,0.0,0.34133,0.19831,0.0,0.19831,0.92439,0.90254,0.09591,0.89894,0.45729,0.80782,0.34133,0.89894,0.45729,0.90254,0.0,0.92439,0.09591,0.0,0.34133,0.19831,2017-5-28_고척돔
0,0.0,1.03237,0.0081,0.0,0.28025,0.0,0.0,0.0,0.10575,0.0,0.0,1.03237,0.0,0.0,0.14026,0.0081,0.28025,0.10575,0.0,1.03237,0.0081,0.0,0.28025,0.0,0.0,0.0,0.10575,0.0,0.0,1.03237,0.0,0.0,0.14026,0.0081,0.28025,0.10575,2017-5-28_잠실
0,1.92362,0.37503,0.07313,0.82049,0.0,0.0,0.79526,0.22182,0.75287,0.82049,0.07313,0.79526,1.92362,0.26035,0.75287,0.37503,0.0,0.0,1.92362,0.37503,0.07313,0.82049,0.0,0.0,0.79526,0.22182,0.75287,0.82049,0.07313,0.79526,1.92362,0.26035,0.75287,0.37503,0.0,0.0,2017-5-28_챔피언스필드
0,0.28992,0.34677,1.09365,0.0,1.44889,0.14001,0.1302,0.49988,0.0,0.1302,0.14001,0.0,0.28992,0.0,1.44889,1.09365,0.0,0.34677,0.28992,0.34677,1.09365,0.0,1.44889,0.14001,0.1302,0.49988,0.0,0.1302,0.14001,0.0,0.28992,0.0,1.44889,1.09365,0.0,0.34677,2017-5-28_인천문학
0,0.28148,0.0,0.53262,0.0,0.90394,0.41705,0.0,0.44623,0.0,0.0,0.0,0.53262,0.8179,0.28148,0.41705,0.0,0.0,0.90394,0.28148,0.0,0.53262,0.0,0.90394,0.41705,0.0,0.44623,0.0,0.0,0.0,0.53262,0.8179,0.28148,0.41705,0.0,0.0,0.90394,2017-5-28_마산
0,0.0,1.0702,0.64189,0.85079,0.7923,0.0,0.18305,0.0,0.04776,0.0,1.0702,0.72164,0.7923,0.0,0.64189,0.85079,0.04776,0.18305,0.0,1.0702,0.64189,0.85079,0.7923,0.0,0.18305,0.0,0.04776,0.0,1.0702,0.72164,0.7923,0.0,0.64189,0.85079,0.04776,0.18305,2017-5-30_잠실
0,0.0,0.0,1.92584,0.17114,0.10693,1.28247,0.0,0.29785,0.0,0.0,0.17114,1.92584,0.0,1.28247,0.59516,0.0,0.0,0.10693,0.0,0.0,1.92584,0.17114,0.10693,1.28247,0.0,0.29785,0.0,0.0,0.17114,1.92584,0.0,1.28247,0.59516,0.0,0.0,0.10693,2017-5-30_케이티위즈파크
0,0.0,0.35157,0.1692,1.04912,0.20372,1.31247,0.28254,0.38027,1.26556,1.04912,0.35157,0.75982,1.31247,0.0,0.28254,1.26556,0.1692,0.20372,0.0,0.35157,0.1692,1.04912,0.20372,1.31247,0.28254,0.38027,1.26556,1.04912,0.35157,0.75982,1.31247,0.0,0.28254,1.26556,0.1692,0.20372,2017-5-30_대전한밭
0,1.92362,0.37503,0.07313,0.82049,0.0,0.35207,0.79526,1.51535,0.75287,0.82049,0.35207,0.79526,1.92362,0.26035,0.75287,0.37503,0.0,0.07313,1.92362,0.37503,0.07313,0.82049,0.0,0.35207,0.79526,1.51535,0.75287,0.82049,0.35207,0.79526,1.92362,0.26035,0.75287,0.37503,0.0,0.07313,2017-5-30_라이온즈파크
0,0.0,0.67309,0.00475,0.61649,0.68021,1.6085,0.33668,0.83347,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,0.68021,0.0,0.07955,0.00475,0.0,0.67309,0.00475,0.61649,0.68021,1.6085,0.33668,0.83347,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,0.68021,0.0,0.07955,0.00475,2017-5-30_마산
0,0.72164,1.0702,0.64189,0.0,0.7923,0.0,0.18305,0.56013,0.0,0.0,1.0702,0.72164,0.7923,0.0,0.0,0.64189,0.0,0.18305,0.72164,1.0702,0.64189,0.0,0.7923,0.0,0.18305,0.56013,0.0,0.0,1.0702,0.72164,0.7923,0.0,0.0,0.64189,0.0,0.18305,2017-5-31_잠실
0,0.26381,0.0,1.92584,0.17114,0.7698,0.59516,0.0,0.52386,0.0,0.0,0.17114,1.92584,0.0,0.59516,0.26381,0.0,0.0,0.7698,0.26381,0.0,1.92584,0.17114,0.7698,0.59516,0.0,0.52386,0.0,0.0,0.17114,1.92584,0.0,0.59516,0.26381,0.0,0.0,0.7698,2017-5-31_케이티위즈파크
0,0.0,0.35157,0.1692,1.04912,0.20372,1.31247,0.28254,0.23843,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.0,0.28254,0.1692,0.20372,0.0,0.35157,0.1692,1.04912,0.20372,1.31247,0.28254,0.23843,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.0,0.28254,0.1692,0.20372,2017-5-31_대전한밭
0,1.92362,0.37503,0.07313,0.82049,0.0,0.35207,0.79526,1.16504,0.75287,0.82049,0.35207,0.79526,1.92362,0.26035,0.75287,0.37503,0.0,0.07313,1.92362,0.37503,0.07313,0.82049,0.0,0.35207,0.79526,1.16504,0.75287,0.82049,0.35207,0.79526,1.92362,0.26035,0.75287,0.37503,0.0,0.07313,2017-5-31_라이온즈파크
0,0.41518,0.97238,0.66867,0.0,0.61674,0.09792,1.04239,0.32816,0.0,0.09792,0.97238,0.41518,0.61674,0.0,0.0,0.66867,0.0,1.04239,0.41518,0.97238,0.66867,0.0,0.61674,0.09792,1.04239,0.32816,0.0,0.09792,0.97238,0.41518,0.61674,0.0,0.0,0.66867,0.0,1.04239,2017-6-1_잠실
0,0.0,0.69244,0.66279,0.54624,0.54668,0.30141,0.722,0.0,0.1196,0.722,0.30141,0.66279,0.82431,0.54624,0.54668,0.0,0.1196,0.69244,0.0,0.69244,0.66279,0.54624,0.54668,0.30141,0.722,0.0,0.1196,0.722,0.30141,0.66279,0.82431,0.54624,0.54668,0.0,0.1196,0.69244,2017-6-1_케이티위즈파크
0,0.32082,1.06264,0.80462,0.9266,1.36497,0.4198,1.13775,1.08061,0.83523,0.9266,1.13775,1.06264,0.4198,0.83523,1.0228,0.32082,0.80462,1.36497,0.32082,1.06264,0.80462,0.9266,1.36497,0.4198,1.13775,1.08061,0.83523,0.9266,1.13775,1.06264,0.4198,0.83523,1.0228,0.32082,0.80462,1.36497,2017-6-1_대전한밭
0,0.1314,0.0,0.59693,1.39965,0.0,0.16856,0.1961,0.0,0.0,1.39965,0.16856,0.1961,0.51666,0.1314,0.59693,0.0,0.0,0.0,0.1314,0.0,0.59693,1.39965,0.0,0.16856,0.1961,0.0,0.0,1.39965,0.16856,0.1961,0.51666,0.1314,0.59693,0.0,0.0,0.0,2017-6-1_라이온즈파크
0,0.57184,0.0,0.0,0.23915,0.0,0.89818,0.3662,0.06846,0.21714,0.3662,0.89818,0.0,0.23915,0.08791,0.57184,0.21714,0.0,0.0,0.57184,0.0,0.0,0.23915,0.0,0.89818,0.3662,0.06846,0.21714,0.3662,0.89818,0.0,0.23915,0.08791,0.57184,0.21714,0.0,0.0,2017-6-2_부산사직
0,0.33949,0.0994,0.0,0.0,0.0,0.0,0.0,0.00995,0.08421,0.0,0.0,0.0994,0.33949,0.26737,0.0,0.0,0.0,0.08421,0.33949,0.0994,0.0,0.0,0.0,0.0,0.0,0.00995,0.08421,0.0,0.0,0.0994,0.33949,0.26737,0.0,0.0,0.0,0.08421,2017-6-2_잠실
0,0.54624,0.69244,0.66279,0.0,0.54668,0.82431,0.722,0.29453,0.04647,0.722,0.0,0.66279,0.82431,0.54624,0.37565,0.54668,0.04647,0.69244,0.54624,0.69244,0.66279,0.0,0.54668,0.82431,0.722,0.29453,0.04647,0.722,0.0,0.66279,0.82431,0.54624,0.37565,0.54668,0.04647,0.69244,2017-6-2_대전한밭
0,0.0,0.0,0.0,0.23915,0.0,0.89818,0.3662,1.56972,0.21714,0.3662,0.89818,0.0,0.23915,0.57184,0.21714,0.0,0.0,0.0,0.0,0.0,0.0,0.23915,0.0,0.89818,0.3662,1.56972,0.21714,0.3662,0.89818,0.0,0.23915,0.57184,0.21714,0.0,0.0,0.0,2017-6-3_부산사직
0,0.33949,0.0994,0.0,0.0,0.0,0.21294,0.58863,1.3033,0.08421,0.58863,0.0994,0.26737,0.33949,0.0,0.21294,0.0,0.0,0.08421,0.33949,0.0994,0.0,0.0,0.0,0.21294,0.58863,1.3033,0.08421,0.58863,0.0994,0.26737,0.33949,0.0,0.21294,0.0,0.0,0.08421,2017-6-3_잠실
