,away_ 1루수,away_ 2루수,away_ 3루수,away_ 우익수,away_ 유격수,away_ 좌익수,away_ 중견수,away_ 투수,away_ 포수,away_1번타자,away_2번타자,away_3번타자,away_4번타자,away_5번타자,away_6번타자,away_7번타자,away_8번타자,away_9번타자,home_ 1루수,home_ 2루수,home_ 3루수,home_ 우익수,home_ 유격수,home_ 좌익수,home_ 중견수,home_ 투수,home_ 포수,home_1번타자,home_2번타자,home_3번타자,home_4번타자,home_5번타자,home_6번타자,home_7번타자,home_8번타자,home_9번타자,경기
0,0.65214,0.48717,-0.29291,1.4379,1.10139,0.06452,0.55577,1.14775,1.44983,0.06452,0.55577,1.4379,0.65214,1.44983,0.48717,0.05784,-0.29291,1.10139,0.65214,0.48717,-0.29291,1.4379,1.10139,0.06452,0.55577,1.14775,1.44983,0.06452,0.55577,1.4379,0.65214,1.44983,0.48717,0.05784,-0.29291,1.10139,2016-5-5_잠실
0,0.69407,0.4189,0.11464,0.69946,0.40134,0.61456,0.02062,0.89994,-0.31489,0.61456,0.4189,0.69946,0.69407,0.47683,0.02062,0.40134,0.11464,-0.31489,0.69407,0.4189,0.11464,0.69946,0.40134,0.61456,0.02062,0.89994,-0.31489,0.61456,0.4189,0.69946,0.69407,0.47683,0.02062,0.40134,0.11464,-0.31489,2016-5-5_케이티위즈파크
0,0.52313,-0.23194,1.02483,0.0,1.07772,0.54402,-0.1852,1.37919,0.13434,-0.23194,0.54402,0.13763,1.02483,0.52313,1.07772,0.0,-0.1852,0.13434,0.52313,-0.23194,1.02483,0.0,1.07772,0.54402,-0.1852,1.37919,0.13434,-0.23194,0.54402,0.13763,1.02483,0.52313,1.07772,0.0,-0.1852,0.13434,2016-5-5_라이온즈파크
0,0.02842,0.96353,-0.00812,0.0,0.00775,0.62721,-0.0596,-0.11627,0.00013,0.96353,-0.0596,0.62721,0.18741,0.02842,-0.00812,0.0,0.00013,0.00775,0.02842,0.96353,-0.00812,0.0,0.00775,0.62721,-0.0596,-0.11627,0.00013,0.96353,-0.0596,0.62721,0.18741,0.02842,-0.00812,0.0,0.00013,0.00775,2016-5-5_인천문학
0,0.85835,-0.01193,0.77262,0.11945,0.31452,0.01443,0.08019,0.72839,0.08928,0.01443,0.08019,0.85835,0.55217,0.77262,0.31452,0.08928,-0.01193,0.11945,0.85835,-0.01193,0.77262,0.11945,0.31452,0.01443,0.08019,0.72839,0.08928,0.01443,0.08019,0.85835,0.55217,0.77262,0.31452,0.08928,-0.01193,0.11945,2016-5-6_고척돔
0,-0.05294,-0.1466,0.02362,1.29203,-0.14238,1.15613,0.5622,-0.47968,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.14238,-0.1466,-0.05294,-0.1466,0.02362,1.29203,-0.14238,1.15613,0.5622,-0.47968,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.14238,-0.1466,2016-5-6_잠실
0,0.02842,0.96353,-0.00812,0.33912,-0.16487,0.62721,-0.0596,0.15565,0.00013,-0.0596,-0.16487,0.96353,0.18741,0.33912,-0.00812,0.02842,0.62721,0.00013,0.02842,0.96353,-0.00812,0.33912,-0.16487,0.62721,-0.0596,0.15565,0.00013,-0.0596,-0.16487,0.96353,0.18741,0.33912,-0.00812,0.02842,0.62721,0.00013,2016-5-6_케이티위즈파크
0,0.68848,0.26816,1.38679,-0.12332,0.74661,-0.00256,0.56499,1.08396,0.47777,-0.00256,-0.12332,1.38679,1.00145,0.68848,0.47777,0.56499,0.26816,0.74661,0.68848,0.26816,1.38679,-0.12332,0.74661,-0.00256,0.56499,1.08396,0.47777,-0.00256,-0.12332,1.38679,1.00145,0.68848,0.47777,0.56499,0.26816,0.74661,2016-5-6_라이온즈파크
0,0.86441,-0.02404,1.25325,-0.18989,0.0,0.42101,0.3309,0.17271,0.0308,0.42101,-0.18989,0.86441,0.76634,1.25325,0.3309,-0.02404,0.0308,0.0,0.86441,-0.02404,1.25325,-0.18989,0.0,0.42101,0.3309,0.17271,0.0308,0.42101,-0.18989,0.86441,0.76634,1.25325,0.3309,-0.02404,0.0308,0.0,2016-5-6_마산
0,-0.05294,-0.1466,0.02362,1.29203,-0.14238,1.15613,0.5622,0.85021,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.14238,-0.1466,-0.05294,-0.1466,0.02362,1.29203,-0.14238,1.15613,0.5622,0.85021,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.14238,-0.1466,2016-5-7_잠실
0,0.18741,0.96353,-0.00812,0.33912,0.00775,0.62721,-0.0596,-0.30565,0.00013,0.96353,-0.0596,0.02842,0.18741,-0.00812,0.62721,0.33912,0.00013,0.00775,0.18741,0.96353,-0.00812,0.33912,0.00775,0.62721,-0.0596,-0.30565,0.00013,0.96353,-0.0596,0.02842,0.18741,-0.00812,0.62721,0.33912,0.00013,0.00775,2016-5-7_케이티위즈파크
0,0.68848,0.26816,1.38679,0.1725,0.74661,-0.00256,0.56499,0.80189,0.47777,-0.00256,0.1725,1.38679,1.00145,0.68848,0.47777,0.56499,0.26816,0.74661,0.68848,0.26816,1.38679,0.1725,0.74661,-0.00256,0.56499,0.80189,0.47777,-0.00256,0.1725,1.38679,1.00145,0.68848,0.47777,0.56499,0.26816,0.74661,2016-5-7_라이온즈파크
0,0.02697,-0.02404,1.25325,0.76634,0.3057,0.42101,-0.03559,-0.36686,-0.19223,0.42101,0.02697,0.86441,0.76634,1.25325,0.3057,-0.02404,-0.19223,-0.03559,0.02697,-0.02404,1.25325,0.76634,0.3057,0.42101,-0.03559,-0.36686,-0.19223,0.42101,0.02697,0.86441,0.76634,1.25325,0.3057,-0.02404,-0.19223,-0.03559,2016-5-7_마산
0,-0.05294,-0.1466,0.02362,1.29203,-0.14238,1.15613,0.5622,0.69146,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.14238,-0.1466,-0.05294,-0.1466,0.02362,1.29203,-0.14238,1.15613,0.5622,0.69146,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.14238,-0.1466,2016-5-8_잠실
0,0.02842,0.96353,-0.00812,0.33912,-0.16487,-0.33654,-0.0596,0.0,-0.42036,0.96353,-0.0596,0.02842,0.18741,0.33912,-0.00812,-0.16487,-0.42036,-0.33654,0.02842,0.96353,-0.00812,0.33912,-0.16487,-0.33654,-0.0596,0.0,-0.42036,0.96353,-0.0596,0.02842,0.18741,0.33912,-0.00812,-0.16487,-0.42036,-0.33654,2016-5-8_케이티위즈파크
0,0.68848,0.26816,1.38679,0.1725,0.74661,-0.00256,0.0,0.82185,0.47777,-0.00256,0.1725,1.38679,1.00145,0.68848,0.47777,0.74661,0.26816,0.0,0.68848,0.26816,1.38679,0.1725,0.74661,-0.00256,0.0,0.82185,0.47777,-0.00256,0.1725,1.38679,1.00145,0.68848,0.47777,0.74661,0.26816,0.0,2016-5-8_라이온즈파크
0,0.02697,-0.02404,1.25325,0.76634,0.3057,0.42101,-0.18989,-0.45432,-0.19223,0.42101,0.02697,0.86441,0.76634,1.25325,-0.18989,0.3057,-0.19223,-0.02404,0.02697,-0.02404,1.25325,0.76634,0.3057,0.42101,-0.18989,-0.45432,-0.19223,0.42101,0.02697,0.86441,0.76634,1.25325,-0.18989,0.3057,-0.19223,-0.02404,2016-5-8_마산
0,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,0.0,0.54318,0.50141,-0.76721,1.39404,1.4257,0.33869,0.03229,0.14901,0.54318,0.13434,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,0.0,0.54318,0.50141,-0.76721,1.39404,1.4257,0.33869,0.03229,0.14901,0.54318,0.13434,2016-5-10_잠실
0,-0.4356,0.48717,-0.29291,1.4379,1.10139,0.06452,0.55577,0.22578,1.44983,0.06452,0.55577,1.4379,0.65214,1.44983,0.48717,-0.4356,-0.29291,1.10139,-0.4356,0.48717,-0.29291,1.4379,1.10139,0.06452,0.55577,0.22578,1.44983,0.06452,0.55577,1.4379,0.65214,1.44983,0.48717,-0.4356,-0.29291,1.10139,2016-5-10_인천문학
0,0.36032,-0.23194,1.02483,0.13763,1.07772,0.54402,-0.12519,1.37919,0.48617,-0.23194,0.54402,0.13763,0.36032,1.02483,0.52313,0.48617,1.07772,-0.12519,0.36032,-0.23194,1.02483,0.13763,1.07772,0.54402,-0.12519,1.37919,0.48617,-0.23194,0.54402,0.13763,0.36032,1.02483,0.52313,0.48617,1.07772,-0.12519,2016-5-11_부산사직
0,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,-0.3975,0.09888,0.50141,-0.76721,1.39404,1.4257,0.33869,0.03229,0.14901,0.09888,0.13434,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,-0.3975,0.09888,0.50141,-0.76721,1.39404,1.4257,0.33869,0.03229,0.14901,0.09888,0.13434,2016-5-11_잠실
0,0.69407,0.4189,1.11084,0.69946,0.40134,0.61456,0.02062,0.39605,-0.31489,0.61456,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.40134,-0.31489,0.69407,0.4189,1.11084,0.69946,0.40134,0.61456,0.02062,0.39605,-0.31489,0.61456,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.40134,-0.31489,2016-5-11_대전한밭
0,-0.4356,0.48717,-0.29291,1.4379,1.10139,0.06452,0.55577,1.14775,1.44983,0.06452,-0.29291,1.4379,0.65214,1.44983,0.48717,-0.4356,0.55577,1.10139,-0.4356,0.48717,-0.29291,1.4379,1.10139,0.06452,0.55577,1.14775,1.44983,0.06452,-0.29291,1.4379,0.65214,1.44983,0.48717,-0.4356,0.55577,1.10139,2016-5-11_인천문학
0,0.36032,-0.23194,1.02483,0.07038,1.07772,0.54402,-0.12519,0.36074,0.48617,-0.23194,0.54402,1.07772,0.36032,1.02483,0.52313,0.48617,0.07038,-0.12519,0.36032,-0.23194,1.02483,0.07038,1.07772,0.54402,-0.12519,0.36074,0.48617,-0.23194,0.54402,1.07772,0.36032,1.02483,0.52313,0.48617,0.07038,-0.12519,2016-5-12_부산사직
0,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,0.65455,0.54318,0.50141,-0.76721,1.39404,1.4257,0.33869,0.54318,0.03229,0.14901,0.13434,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,0.65455,0.54318,0.50141,-0.76721,1.39404,1.4257,0.33869,0.54318,0.03229,0.14901,0.13434,2016-5-12_잠실
0,0.69407,0.4189,1.11084,0.69946,0.11464,-0.08393,0.02062,1.61505,-0.31489,-0.08393,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.11464,-0.31489,0.69407,0.4189,1.11084,0.69946,0.11464,-0.08393,0.02062,1.61505,-0.31489,-0.08393,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.11464,-0.31489,2016-5-12_대전한밭
0,-0.4356,0.48717,-0.29291,0.06452,1.10139,0.65214,1.4379,0.74643,0.00186,0.06452,-0.29291,1.4379,0.65214,0.05784,1.10139,0.48717,-0.4356,0.00186,-0.4356,0.48717,-0.29291,0.06452,1.10139,0.65214,1.4379,0.74643,0.00186,0.06452,-0.29291,1.4379,0.65214,0.05784,1.10139,0.48717,-0.4356,0.00186,2016-5-12_인천문학
0,-0.4356,-0.02195,-0.29291,0.06452,1.10139,0.65214,1.4379,0.78239,0.0,0.06452,-0.29291,1.4379,0.65214,0.05784,-0.4356,1.10139,-0.02195,0.0,-0.4356,-0.02195,-0.29291,0.06452,1.10139,0.65214,1.4379,0.78239,0.0,0.06452,-0.29291,1.4379,0.65214,0.05784,-0.4356,1.10139,-0.02195,0.0,2016-5-13_고척돔
0,0.68848,0.74661,1.38679,1.00145,-0.3384,-0.00256,0.1725,0.80189,0.47777,-0.00256,0.1725,1.38679,1.00145,0.47777,0.68848,-0.3384,0.26816,0.74661,0.68848,0.74661,1.38679,1.00145,-0.3384,-0.00256,0.1725,0.80189,0.47777,-0.00256,0.1725,1.38679,1.00145,0.47777,0.68848,-0.3384,0.26816,0.74661,2016-5-13_잠실
0,-0.05294,-0.1466,0.02362,1.29203,-0.14238,1.15613,0.5622,0.85021,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.14238,-0.1466,-0.05294,-0.1466,0.02362,1.29203,-0.14238,1.15613,0.5622,0.85021,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.14238,-0.1466,2016-5-13_라이온즈파크
0,-0.16255,1.21605,0.61885,-0.02611,0.08619,-0.1169,0.21763,0.19696,-0.25738,0.21763,-0.02611,0.61885,0.94987,-0.16255,1.21605,0.08619,-0.25738,-0.1169,-0.16255,1.21605,0.61885,-0.02611,0.08619,-0.1169,0.21763,0.19696,-0.25738,0.21763,-0.02611,0.61885,0.94987,-0.16255,1.21605,0.08619,-0.25738,-0.1169,2016-5-13_마산
0,-0.4356,-0.02195,-0.29291,1.4379,1.10139,0.06452,0.55577,0.29413,0.0,0.06452,0.55577,1.4379,0.65214,-0.4356,-0.02195,1.10139,-0.29291,0.0,-0.4356,-0.02195,-0.29291,1.4379,1.10139,0.06452,0.55577,0.29413,0.0,0.06452,0.55577,1.4379,0.65214,-0.4356,-0.02195,1.10139,-0.29291,0.0,2016-5-14_고척돔
0,-0.03653,0.74661,1.38679,1.00145,-0.3384,-0.00256,-0.12332,0.82185,0.15077,-0.00256,-0.12332,1.38679,1.00145,0.47777,-0.3384,-0.03653,0.15077,0.74661,-0.03653,0.74661,1.38679,1.00145,-0.3384,-0.00256,-0.12332,0.82185,0.15077,-0.00256,-0.12332,1.38679,1.00145,0.47777,-0.3384,-0.03653,0.15077,0.74661,2016-5-14_잠실
0,-0.05294,-0.1466,0.02362,1.29203,-0.00528,1.15613,0.5622,0.63535,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.00528,-0.1466,-0.05294,-0.1466,0.02362,1.29203,-0.00528,1.15613,0.5622,0.63535,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.02362,-0.00528,-0.1466,2016-5-14_라이온즈파크
0,-0.16255,1.21605,0.61885,-0.21747,0.08619,-0.02611,0.21763,0.17555,-0.25738,0.21763,-0.02611,0.61885,0.94987,-0.16255,1.21605,-0.21747,-0.25738,0.08619,-0.16255,1.21605,0.61885,-0.21747,0.08619,-0.02611,0.21763,0.17555,-0.25738,0.21763,-0.02611,0.61885,0.94987,-0.16255,1.21605,-0.21747,-0.25738,0.08619,2016-5-14_마산
0,-0.4356,0.48717,-0.29291,0.06452,0.0,0.65214,0.55577,0.22578,1.44983,0.06452,0.55577,1.4379,0.65214,1.44983,-0.4356,0.48717,-0.29291,0.0,-0.4356,0.48717,-0.29291,0.06452,0.0,0.65214,0.55577,0.22578,1.44983,0.06452,0.55577,1.4379,0.65214,1.44983,-0.4356,0.48717,-0.29291,0.0,2016-5-15_고척돔
0,-0.05294,0.0,0.02362,1.29203,-0.00528,1.15613,0.5622,0.69146,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.0,0.02362,-0.00528,-0.05294,0.0,0.02362,1.29203,-0.00528,1.15613,0.5622,0.69146,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.0,0.02362,-0.00528,2016-5-15_라이온즈파크
0,-0.16255,1.21605,0.61885,-0.21747,0.08619,-0.02611,0.21763,0.07877,-0.25738,0.21763,-0.02611,0.61885,0.94987,-0.16255,1.21605,-0.21747,-0.25738,0.08619,-0.16255,1.21605,0.61885,-0.21747,0.08619,-0.02611,0.21763,0.07877,-0.25738,0.21763,-0.02611,0.61885,0.94987,-0.16255,1.21605,-0.21747,-0.25738,0.08619,2016-5-15_마산
0,0.69407,0.4189,1.11084,0.69946,0.40134,0.61456,0.02062,0.39605,-0.31489,0.61456,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.40134,-0.31489,0.69407,0.4189,1.11084,0.69946,0.40134,0.61456,0.02062,0.39605,-0.31489,0.61456,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.40134,-0.31489,2016-5-17_고척돔
0,0.02697,-0.02404,1.25325,-0.10947,0.3057,0.42101,-0.07593,0.14834,0.0308,0.42101,-0.07593,0.02697,0.76634,1.25325,0.3057,-0.10947,0.0308,-0.02404,0.02697,-0.02404,1.25325,-0.10947,0.3057,0.42101,-0.07593,0.14834,0.0308,0.42101,-0.07593,0.02697,0.76634,1.25325,0.3057,-0.10947,0.0308,-0.02404,2016-5-17_케이티위즈파크
0,-0.05294,-0.1466,0.02362,1.29203,-0.00528,1.15613,0.5622,0.16564,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,-0.1466,0.02362,-0.00528,-0.05294,-0.1466,0.02362,1.29203,-0.00528,1.15613,0.5622,0.16564,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,-0.1466,0.02362,-0.00528,2016-5-17_인천문학
0,0.69407,0.4189,1.11084,0.69946,0.40134,0.61456,0.02062,0.89994,-0.25655,0.61456,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.40134,-0.25655,0.69407,0.4189,1.11084,0.69946,0.40134,0.61456,0.02062,0.89994,-0.25655,0.61456,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.40134,-0.25655,2016-5-18_고척돔
0,0.02697,-0.02404,1.25325,0.3309,0.3057,0.42101,-0.07593,0.17271,0.0308,0.42101,-0.31693,0.02697,1.25325,0.3309,-0.02404,0.3057,0.0308,-0.07593,0.02697,-0.02404,1.25325,0.3309,0.3057,0.42101,-0.07593,0.17271,0.0308,0.42101,-0.31693,0.02697,1.25325,0.3309,-0.02404,0.3057,0.0308,-0.07593,2016-5-18_케이티위즈파크
0,-0.05294,-0.1466,0.0,1.29203,-0.00528,1.15613,0.5622,-0.47968,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.0,-0.00528,-0.1466,-0.05294,-0.1466,0.0,1.29203,-0.00528,1.15613,0.5622,-0.47968,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.0,-0.00528,-0.1466,2016-5-18_인천문학
0,0.69407,0.4189,1.11084,0.69946,0.40134,0.61456,0.02062,0.13477,-0.31489,0.61456,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.40134,-0.31489,0.69407,0.4189,1.11084,0.69946,0.40134,0.61456,0.02062,0.13477,-0.31489,0.61456,0.4189,0.69946,0.69407,0.47683,1.11084,0.02062,0.40134,-0.31489,2016-5-19_고척돔
0,0.02697,-0.02404,1.25325,0.3309,-0.22214,0.76634,-0.07593,-0.36686,-0.19223,0.42101,-0.07593,0.02697,0.76634,1.25325,0.3309,-0.02404,-0.19223,-0.22214,0.02697,-0.02404,1.25325,0.3309,-0.22214,0.76634,-0.07593,-0.36686,-0.19223,0.42101,-0.07593,0.02697,0.76634,1.25325,0.3309,-0.02404,-0.19223,-0.22214,2016-5-19_케이티위즈파크
0,-0.05294,-0.1466,0.90513,1.29203,-0.00528,1.15613,0.5622,0.85021,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.90513,-0.1466,-0.00528,-0.05294,-0.1466,0.90513,1.29203,-0.00528,1.15613,0.5622,0.85021,1.05294,0.5622,1.15613,1.29203,0.58562,-0.05294,1.05294,0.90513,-0.1466,-0.00528,2016-5-19_인천문학
0,1.27443,0.48717,-0.29291,0.06452,1.10139,0.65214,1.4379,0.29413,1.44983,0.06452,0.48717,1.4379,1.27443,1.44983,-0.4356,0.65214,-0.29291,1.10139,1.27443,0.48717,-0.29291,0.06452,1.10139,0.65214,1.4379,0.29413,1.44983,0.06452,0.48717,1.4379,1.27443,1.44983,-0.4356,0.65214,-0.29291,1.10139,2016-5-20_부산사직
0,0.36032,-0.23194,1.02483,0.07038,1.07772,0.54402,-0.12519,0.58123,0.48617,-0.23194,0.07038,0.52313,0.36032,1.02483,0.54402,0.48617,1.07772,-0.12519,0.36032,-0.23194,1.02483,0.07038,1.07772,0.54402,-0.12519,0.58123,0.48617,-0.23194,0.07038,0.52313,0.36032,1.02483,0.54402,0.48617,1.07772,-0.12519,2016-5-20_잠실
0,-0.16255,-0.25615,0.61885,-0.21747,0.001,-0.02611,0.21763,0.17555,-0.32278,0.21763,-0.02611,0.61885,-0.16255,0.0,-0.32278,-0.21747,-0.25615,0.001,-0.16255,-0.25615,0.61885,-0.21747,0.001,-0.02611,0.21763,0.17555,-0.32278,0.21763,-0.02611,0.61885,-0.16255,0.0,-0.32278,-0.21747,-0.25615,0.001,2016-5-20_대전한밭
0,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,-0.26893,0.54318,0.50141,-0.76721,1.39404,1.4257,0.33869,0.03229,0.14901,0.54318,0.13434,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,-0.26893,0.54318,0.50141,-0.76721,1.39404,1.4257,0.33869,0.03229,0.14901,0.54318,0.13434,2016-5-20_마산
0,1.27443,0.48717,-0.29291,0.06452,1.10139,0.65214,0.55577,0.22578,0.2038,0.06452,0.48717,-0.4356,1.27443,0.65214,-0.29291,0.55577,0.2038,1.10139,1.27443,0.48717,-0.29291,0.06452,1.10139,0.65214,0.55577,0.22578,0.2038,0.06452,0.48717,-0.4356,1.27443,0.65214,-0.29291,0.55577,0.2038,1.10139,2016-5-21_부산사직
0,0.36032,-0.23194,1.02483,0.13763,1.07772,0.07038,-0.12519,-0.19302,0.13434,-0.23194,0.07038,0.52313,0.36032,0.13763,1.02483,1.07772,-0.12519,0.13434,0.36032,-0.23194,1.02483,0.13763,1.07772,0.07038,-0.12519,-0.19302,0.13434,-0.23194,0.07038,0.52313,0.36032,0.13763,1.02483,1.07772,-0.12519,0.13434,2016-5-21_잠실
0,-0.16255,0.0,0.61885,0.02715,0.08619,-0.21747,0.21763,0.07877,-0.25738,0.21763,0.0,0.61885,0.94987,-0.16255,0.02715,0.08619,-0.25738,-0.21747,-0.16255,0.0,0.61885,0.02715,0.08619,-0.21747,0.21763,0.07877,-0.25738,0.21763,0.0,0.61885,0.94987,-0.16255,0.02715,0.08619,-0.25738,-0.21747,2016-5-21_대전한밭
0,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,0.0,0.54318,0.50141,-0.76721,1.39404,1.4257,0.33869,0.03229,0.14901,0.54318,0.13434,1.39404,0.03229,0.14901,0.50141,0.13434,1.4257,-0.76721,0.0,0.54318,0.50141,-0.76721,1.39404,1.4257,0.33869,0.03229,0.14901,0.54318,0.13434,2016-5-21_마산
0,1.27443,0.48717,-0.29291,0.06452,1.10139,0.65214,1.4379,0.78239,1.44983,0.06452,0.48717,1.4379,1.27443,1.44983,-0.4356,0.65214,-0.29291,1.10139,1.27443,0.48717,-0.29291,0.06452,1.10139,0.65214,1.4379,0.78239,1.44983,0.06452,0.48717,1.4379,1.27443,1.44983,-0.4356,0.65214,-0.29291,1.10139,2016-5-22_부산사직
